Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.8321,0.0
2.0,1.0,9.7381,900.0
3.0,2.0,8.4907,1700.0
4.0,2.0,8.703,2500.0
5.0,2.0,8.5176,3300.0
6.0,2.0,6.6445,4100.0
7.0,3.0,3.7797,4600.0
8.0,7.0,3.7797,4100.0
9.0,7.0,3.7797,3600.0
10.0,2.0,9.113,4400.0
11.0,2.0,8.3184,5200.0
12.0,3.0,6.2593,5700.0
13.0,3.0,7.7761,6200.0
14.0,3.0,5.7181,6700.0
15.0,3.0,0.6151,7200.0
16.0,7.0,0.6151,6700.0
17.0,2.0,9.4086,7500.0
18.0,2.0,6.6473,8300.0
19.0,2.0,6.3216,9100.0
20.0,2.0,5.389,9900.0
21.0,6.0,5.389,9400.0
22.0,1.0,8.8565,10300.0
23.0,2.0,7.5793,11100.0
24.0,3.0,4.3403,11600.0
25.0,7.0,4.3403,11100.0
26.0,2.0,10.5656,11900.0
27.0,3.0,11.7593,12400.0
28.0,8.0,11.7593,9400.0
29.0,8.0,11.7593,6400.0
30.0,8.0,11.7593,3400.0
31.0,8.0,11.7593,400.0
32.0,0.0,10.7044,1400.0
33.0,0.0,9.5247,2400.0
34.0,1.0,8.8636,3300.0
35.0,2.0,7.7625,4100.0
36.0,2.0,5.7844,4900.0
37.0,2.0,4.7011,5700.0
38.0,6.0,4.7011,5200.0
39.0,1.0,9.6383,6100.0
40.0,2.0,8.7368,6900.0
41.0,2.0,5.4354,7700.0
42.0,6.0,5.4354,7200.0
43.0,1.0,10.7689,8100.0
44.0,2.0,9.5085,8900.0
45.0,2.0,9.1315,9700.0
46.0,9.0,9.1315,8700.0
47.0,9.0,9.1315,7700.0
48.0,9.0,9.1315,6700.0
49.0,9.0,9.1315,5700.0
50.0,9.0,9.1315,4700.0
51.0,0.0,10.9192,5700.0
52.0,0.0,10.5961,6700.0
53.0,1.0,8.1383,7600.0
54.0,1.0,9.6407,8500.0
55.0,1.0,7.1837,9400.0
56.0,1.0,7.3622,10300.0
57.0,1.0,6.415,11200.0
58.0,1.0,4.9288,12100.0
59.0,5.0,4.9288,11600.0
60.0,5.0,4.9288,11100.0
61.0,0.0,6.9429,12100.0
62.0,0.0,7.369,13100.0
63.0,0.0,7.0588,14100.0
64.0,0.0,3.7991,15100.0
65.0,4.0,3.7991,14600.0
66.0,0.0,8.8423,15600.0
67.0,0.0,7.9317,16600.0
68.0,0.0,7.1226,17600.0
69.0,1.0,5.4885,18500.0
70.0,5.0,5.4885,18000.0
71.0,5.0,5.4885,17500.0
72.0,5.0,5.4885,17000.0
73.0,5.0,5.4885,16500.0
74.0,0.0,9.5634,17500.0
75.0,1.0,9.1379,18400.0
76.0,1.0,8.934,19300.0
77.0,1.0,7.6023,20200.0
78.0,2.0,5.7937,21000.0
79.0,2.0,5.6694,21800.0
80.0,2.0,4.952,22600.0
81.0,6.0,4.952,22100.0
82.0,1.0,8.9395,23000.0
83.0,2.0,7.5573,23800.0
84.0,2.0,6.2628,24600.0
85.0,2.0,6.3981,25400.0
86.0,2.0,5.3121,26200.0
87.0,6.0,5.3121,25700.0
88.0,1.0,8.224,26600.0
89.0,1.0,6.9808,27500.0
90.0,2.0,6.7538,28300.0
91.0,9.0,6.7538,27300.0
92.0,9.0,6.7538,26300.0
93.0,0.0,10.796,27300.0
94.0,1.0,9.8033,28200.0
95.0,2.0,8.8238,29000.0
96.0,3.0,7.5841,29500.0
97.0,3.0,6.1564,30000.0
98.0,8.0,6.1564,27000.0
99.0,8.0,6.1564,24000.0
100.0,8.0,6.1564,21000.0
101.0,8.0,6.1564,18000.0
102.0,8.0,6.1564,15000.0
103.0,8.0,6.1564,12000.0
104.0,8.0,6.1564,9000.0
105.0,8.0,6.1564,6000.0
106.0,0.0,11.1476,7000.0
107.0,0.0,9.8245,8000.0
108.0,0.0,8.7553,9000.0
109.0,0.0,8.2831,10000.0
110.0,0.0,7.6052,11000.0
111.0,1.0,6.7691,11900.0
112.0,2.0,6.1334,12700.0
113.0,3.0,4.5023,13200.0
114.0,7.0,4.5023,12700.0
115.0,2.0,7.0713,13500.0
116.0,3.0,6.0218,14000.0
117.0,3.0,6.962,14500.0
118.0,3.0,1.1332,15000.0
119.0,7.0,1.1332,14500.0
120.0,2.0,8.8176,15300.0
121.0,2.0,8.162,16100.0
122.0,2.0,6.3049,16900.0
123.0,3.0,5.3217,17400.0
124.0,7.0,5.3217,16900.0
125.0,2.0,9.5426,17700.0
126.0,2.0,8.6731,18500.0
127.0,2.0,7.6332,19300.0
128.0,3.0,7.577,19800.0
129.0,8.0,7.577,16800.0
130.0,8.0,7.577,13800.0
131.0,8.0,7.577,10800.0
132.0,8.0,7.577,7800.0
133.0,0.0,10.2848,8800.0
134.0,0.0,9.7473,9800.0
135.0,0.0,9.3826,10800.0
136.0,0.0,7.6743,11800.0
137.0,0.0,6.6379,12800.0
138.0,0.0,6.1407,13800.0
139.0,0.0,7.8474,14800.0
140.0,0.0,4.5553,15800.0
141.0,4.0,4.5553,15300.0
142.0,4.0,4.5553,14800.0
143.0,0.0,8.57,15800.0
144.0,0.0,7.6719,16800.0
145.0,1.0,6.7318,17700.0
146.0,1.0,5.2119,18600.0
147.0,5.0,5.2119,18100.0
148.0,5.0,5.2119,17600.0
149.0,0.0,9.1197,18600.0
150.0,0.0,7.8898,19600.0
151.0,0.0,7.985,20600.0
152.0,1.0,4.3889,21500.0
153.0,5.0,4.3889,21000.0
154.0,5.0,4.3889,20500.0
155.0,0.0,9.7288,21500.0
156.0,1.0,8.9139,22400.0
157.0,2.0,9.3212,23200.0
158.0,2.0,6.5901,24000.0
159.0,2.0,6.8376,24800.0
160.0,2.0,5.5829,25600.0
161.0,2.0,5.1721,26400.0
162.0,6.0,5.1721,25900.0
163.0,6.0,5.1721,25400.0
164.0,1.0,8.08,26300.0
165.0,1.0,7.2918,27200.0
166.0,2.0,6.1451,28000.0
167.0,3.0,5.8806,28500.0
168.0,3.0,0.2924,29000.0
169.0,7.0,0.2924,28500.0
170.0,7.0,0.2924,28000.0
171.0,7.0,0.2924,27500.0
172.0,2.0,8.2768,28300.0
173.0,2.0,7.0359,29100.0
174.0,3.0,5.8138,29600.0
175.0,8.0,5.8138,26600.0
176.0,8.0,5.8138,23600.0
177.0,8.0,5.8138,20600.0
178.0,8.0,5.8138,17600.0
179.0,0.0,10.7743,18600.0
180.0,0.0,9.9802,19600.0
181.0,0.0,8.5178,20600.0
182.0,1.0,5.1116,21500.0
183.0,5.0,5.1116,21000.0
184.0,5.0,5.1116,20500.0
185.0,5.0,5.1116,20000.0
186.0,0.0,10.998,21000.0
187.0,1.0,9.5092,21900.0
188.0,1.0,8.5711,22800.0
189.0,2.0,5.915,23600.0
190.0,2.0,6.825,24400.0
191.0,3.0,2.6974,24900.0
192.0,7.0,2.6974,24400.0
193.0,2.0,9.6849,25200.0
194.0,2.0,8.852,26000.0
195.0,2.0,7.4367,26800.0
196.0,2.0,7.1469,27600.0
197.0,2.0,6.0821,28400.0
198.0,3.0,1.0968,28900.0
199.0,7.0,1.0968,28400.0
200.0,7.0,1.0968,27900.0
201.0,2.0,8.5557,28700.0
202.0,2.0,5.5943,29500.0
203.0,2.0,6.3779,30300.0
204.0,3.0,6.8664,30800.0
205.0,3.0,5.1021,31300.0
206.0,7.0,5.1021,30800.0
207.0,7.0,5.1021,30300.0
208.0,7.0,5.1021,29800.0
209.0,7.0,5.1021,29300.0
210.0,7.0,5.1021,28800.0
211.0,7.0,5.1021,28300.0
212.0,7.0,5.1021,27800.0
213.0,2.0,8.462,28600.0
214.0,2.0,7.3108,29400.0
215.0,3.0,2.5915,29900.0
216.0,7.0,2.5915,29400.0
217.0,2.0,10.4026,30200.0
218.0,3.0,10.9788,30700.0
219.0,3.0,8.9999,31200.0
220.0,3.0,7.5907,31700.0
221.0,8.0,7.5907,28700.0
222.0,8.0,7.5907,25700.0
223.0,8.0,7.5907,22700.0
224.0,8.0,7.5907,19700.0
225.0,8.0,7.5907,16700.0
226.0,8.0,7.5907,13700.0
227.0,8.0,7.5907,10700.0
228.0,8.0,7.5907,7700.0
229.0,8.0,7.5907,4700.0
230.0,0.0,10.6447,5700.0
231.0,1.0,9.7705,6600.0
232.0,2.0,8.8636,7400.0
233.0,3.0,7.2773,7900.0
234.0,8.0,7.2773,4900.0
