Timestep,Volt,Rotate,Pressure,Vibration,State
0,0.30306366969361853,0.37599604221390565,0.17744539788855626,0.22815531933583677,8
1,0.40818812794707593,0.38962918771801824,0.22407843733991747,0.2862784506054185,8
2,0.3347107450376589,0.6489855173916812,0.513788265514172,0.28273922626393655,8
3,0.4082079831825922,0.6103458627951829,0.547088474284949,0.35377256676084184,8
4,0.5726832278449306,0.4220641823327964,0.19682614131085208,0.24118615645017968,8
5,0.344411007633309,0.3169555795199661,0.22844108190187767,0.28092314525634954,8
6,0.3282574298414934,0.37708575458803806,0.21729952938616373,0.26959831421998337,8
7,0.5277788199058935,0.37637201950104576,0.22183368090657116,0.24290212385425272,8
8,0.3733277885691635,0.35998427007310335,0.225311239379533,0.18930506406121822,8
9,0.5592469597199735,0.6340522294590251,0.22710855932655333,0.2788755659764357,8
10,0.6048922127765861,0.6146594872052802,0.2263953143920971,0.25703180393652314,8
11,0.3978685365298764,0.3824917677567167,0.1852696689516749,0.21983787039426952,8
12,0.39665873244543814,0.6171207818889529,0.4811734243702515,0.2540864912935982,8
13,0.5364059542564754,0.6511661271586676,0.20484922187322668,0.2456178152203197,8
14,0.3742557578167585,0.3889064845732099,0.26006081002807013,0.2740142038631807,8
15,0.34739824743137376,0.6329149549835332,0.1838451098196076,0.5567003607872376,8
16,0.37703220216691924,0.6407340962924576,0.4978042346851378,0.2521063580931596,8
17,0.619032743574373,0.5867001418586988,0.2098414549881747,0.1800054952678331,8
18,0.32804780605368133,0.6230541522640204,0.49124049655720886,0.2855677714489296,8
19,0.31862798498404454,0.3627927340007724,0.22644444998241686,0.2811243577137336,8
20,0.3657261765159799,0.5741170695500684,0.18794665106399716,0.6126149859948891,8
21,0.3904565602046898,0.36894429394592815,0.1687328592202898,0.2084844100946886,8
22,0.3453184347556431,0.6406485024412604,0.2114835819400501,0.5760588691754905,8
23,0.43807973759184143,0.3964786875239302,0.22919579046779606,0.20948679459693986,8
24,0.3541813521777555,0.6704057076399216,0.5139061668543654,0.27456686161016053,8
25,0.3098418023942919,0.35373258498717347,0.199417263097582,0.21997797320092038,8
26,0.36260379594676395,0.6771270361079728,0.20506949772457997,0.6093451670531312,8
27,0.34693837979599246,0.34636950507273545,0.20658874053071635,0.2142247576759021,8
28,0.5742954293471466,0.6610656475813732,0.263346107213271,0.3069326174474578,8
29,0.33782154046796603,0.42325950542189583,0.19396960312837475,0.1973622497153658,8
30,0.37574892698330636,0.6299810679316054,0.21058513802674295,0.5779596018948931,8
31,0.3912276411196652,0.38915212730179743,0.22025777968209276,0.23483700677362618,8
