Timestep,Volt,Rotate,Pressure,Vibration,State
0,0.30710819114280236,0.6920218363069803,0.22707410754792576,0.2279509359831991,0
1,0.29894185985677524,0.6579113496706411,0.2068110129019661,0.25647251974823904,0
2,0.39757993556174603,0.6617268582010473,0.21434831674654012,0.2495549682388704,0
3,0.36310672741085814,0.6377558857968648,0.20161119477702721,0.22550142047141783,0
4,0.3333358604988821,0.6830930540205254,0.21897984379082558,0.2646568204519454,0
5,0.3764874917256018,0.5996385488035548,0.22147429904542326,0.27185895583281744,0
6,0.30580245651171517,0.6353807555115711,0.20110490180067275,0.31283080659049783,0
7,0.3202454973945032,0.6855655476467029,0.22200606650222893,0.20814281785599503,0
8,0.4085147414585447,0.6273825116748734,0.21774141923432683,0.28617589464865656,0
9,0.32756112055429315,0.6905629263501495,0.23016703310390882,0.2966468658569006,0
10,0.3818283836046296,0.6203796983387679,0.20008885811315943,0.2646437446289002,0
11,0.3355480572056915,0.6532804294191696,0.19720779536640598,0.23264843497284426,0
12,0.38279127181241923,0.6127283254945166,0.2208363143862821,0.2524019474591994,0
13,0.3920227935995068,0.6235723901760395,0.24705269912744154,0.2490445485523402,0
14,0.37397576883586003,0.646704011088448,0.23651822425394747,0.4895813089557663,0
15,0.3682288189621396,0.6369360628644712,0.248489979259238,0.2371325108791723,0
16,0.413362036205368,0.6282894241434591,0.23992276677803215,0.23742008391564362,0
17,0.3683225990717213,0.6282802023232393,0.21463603865144767,0.25801801022484144,0
18,0.37340489703314106,0.6070769081606763,0.24046372700340315,0.2859393436765187,0
19,0.3255426817048217,0.670988630908407,0.20887853192266093,0.2638480385376541,0
20,0.37321900949454595,0.6263366335407297,0.24011169431298265,0.3262685358032401,0
21,0.4072549133391241,0.658503303176568,0.22605769577684723,0.2730074287269258,0
22,0.3248982900453251,0.6288431248308693,0.19804251458197725,0.23104129758102399,0
23,0.3849344863254148,0.6496880333893068,0.24823249735580322,0.24754105103603932,0
24,0.3399201729281403,0.6115285171446656,0.222709008875737,0.2095888623464249,0
25,0.346449721467394,0.6077032579191473,0.24256787743455838,0.20508220630667512,0
26,0.40413908873439336,0.6027388312784412,0.19848493146082405,0.2670368770367277,0
27,0.3483963874726237,0.6779232641552867,0.2664333890070915,0.29300187459930643,0
28,0.3757773177477772,0.6466637167922034,0.2170104361980636,0.23534837158906977,0
29,0.35398232834135746,0.6672437174136276,0.21461128803384436,0.2838822328865713,0
30,0.30881869971827614,0.6286504350770438,0.22341625489804673,0.26711395506461366,0
31,0.3739216829981113,0.637732483949985,0.16015722049631848,0.2682468778020756,0
32,0.3882976536091318,0.6573543651833876,0.25640466844336024,0.2605479076658346,0
33,0.364600535119149,0.6440679054742706,0.2018816289822374,0.5545615455059429,0
34,0.3893582572606817,0.6581237430950309,0.2418826805404455,0.2451485795501766,0
35,0.30869882553523553,0.615265783024911,0.19921422349377793,0.18542948605203358,0
36,0.3646946642275206,0.6230740220998424,0.219271663324842,0.22514319556057136,0
37,0.3812348962920538,0.6421876536886095,0.21173575353827334,0.22757359852033754,0
38,0.4140755684481095,0.6210574435316648,0.22015187046857512,0.2861441739572137,0
39,0.3659736277856059,0.6977800771445184,0.2289150822958176,0.26739415417017,0
40,0.38594813275479123,0.6551594214356288,0.20691731121628693,0.2787408177402698,0
41,0.41437525318410257,0.6681666322531193,0.23978389702517477,0.26417757497514727,0
42,0.38840085855233564,0.6707298029937411,0.25614209170123964,0.2175985183155242,0
43,0.3405248452338365,0.6776353321401629,0.2122711445830285,0.239205719212267,0
44,0.29234421386742904,0.6846371653454095,0.17690765386040497,0.20446302127769442,0
45,0.3938502602362455,0.7015943362909496,0.18897853514047006,0.2732420459126072,0
46,0.3681475450678545,0.6076086656065098,0.2548438337252724,0.2729860656339857,0
47,0.3718226134577513,0.6325216205725926,0.23157095296706998,0.24044669214061162,0
48,0.39164378461054183,0.6443977670644946,0.18380466544857854,0.41356041508056035,0
49,0.35087400601531255,0.5419870131751428,0.2317219690063802,0.25225263867833136,0
50,0.31832733704280297,0.6033659644787972,0.21033644728120002,0.19917762080044202,0
51,0.2992294723049464,0.6346949817021994,0.20933709332684802,0.2798635615463701,0
52,0.3235424903003571,0.6431365171431551,0.22669094204892343,0.2779107228716674,0
53,0.37306065301803487,0.6692462861442469,0.16013827409248804,0.47188275108408895,0
54,0.46660644830604203,0.6754887473375453,0.23556000998313487,0.23843544784954213,0
55,0.3352447510264133,0.6589860745955763,0.17757703511799555,0.20498766648537536,0
56,0.33989341075005014,0.6051103254640668,0.2468494859895929,0.4472913956588219,0
57,0.370162462312318,0.6692897388654865,0.19821022565190496,0.2651648812755303,0
58,0.3734902758909749,0.6491974765025201,0.22612416490465498,0.2814629944009417,0
59,0.34201767427499263,0.6208560236462475,0.21505407280592467,0.2792576643062917,0
60,0.33363434436488,0.6764505581373502,0.1758067418288345,0.30785823398647505,0
61,0.37563772233661674,0.6509237106269623,0.23360340468887286,0.2928658438182255,0
62,0.3321496736727509,0.6226007844310907,0.2469842783734443,0.2976632586004153,0
63,0.36047653735948404,0.6587798679363351,0.22266804086978978,0.2361765235036516,0
64,0.35985953182618297,0.619447806491177,0.20627977225367036,0.2914615111297739,0
65,0.4080663553324414,0.665310693925557,0.18807818047164468,0.2217660318462673,0
66,0.32447445096521466,0.6460593146635017,0.2172604779567454,0.4947579550734169,0
67,0.3569826276933479,0.6248371365780979,0.21775506843563652,0.6411217377591552,0
