Timestep,Volt,Rotate,Pressure,Vibration,State
0,0.4115548066404043,0.5275211230040487,0.18229247613652394,0.2627351374902012,2
1,0.36581251411268423,0.6565633627705841,0.1696187444612238,0.2344603537461135,2
2,0.37420562044843986,0.6355085932379119,0.19666485763327393,0.24947081391192538,2
3,0.33178506781079564,0.5849787342806192,0.21380774089688112,0.19461827372937193,2
4,0.5566573053773944,0.6612448784308973,0.1671058394211223,0.2094459533462592,2
5,0.35892453158113347,0.623099378633113,0.21890770546615596,0.23882171862425136,2
6,0.357898784082154,0.5755968820534161,0.19493735977314203,0.229105859382445,2
7,0.34557131925439427,0.6832736184649671,0.2135606030199198,0.22429155598508735,2
8,0.37732349298012663,0.6671652737513224,0.178190284970502,0.26287923347836495,2
9,0.3211655113321082,0.6162081276860425,0.21106397167285032,0.21206526056917546,2
10,0.3387318395211983,0.6148622239037749,0.2317736533225704,0.28811998174805276,2
11,0.3890894980556575,0.6032195663221938,0.2402437279198381,0.21438586779098198,2
12,0.4102007677218314,0.7002608023866085,0.2570265083862444,0.27667899602789253,2
13,0.36927396900701637,0.6590783475174555,0.19793213515827685,0.22397620271285887,2
14,0.45679207066198085,0.6679645892443374,0.28651021627728496,0.20790218525017604,2
15,0.37532344704259074,0.6288329415839956,0.20071006392433005,0.22820373506448438,2
16,0.3614302140381289,0.6060253927255679,0.22189888041643824,0.24596031385252096,2
17,0.31983592905403135,0.5676926170986771,0.1770188710956319,0.2267595070529627,2
18,0.3988323682550311,0.6011347862789693,0.2100178608269459,0.23270412870860036,2
19,0.35805815347150194,0.6308573117269172,0.25624033789048256,0.24141666911785772,2
20,0.37387988596089605,0.6626378589995143,0.2533941248043914,0.24286844113593975,2
21,0.37699861537133733,0.5193333031697607,0.1965473383322239,0.17789322712396072,2
22,0.3914161311769346,0.5870112324686935,0.24137518399914287,0.2588644278415568,2
23,0.3652461508978034,0.6445073438425862,0.24376501953417828,0.2385877718771091,2
24,0.31774749862040713,0.5752169463803058,0.2488574034924097,0.286623932607755,2
25,0.3456219630237619,0.6620701854647688,0.1895703241150076,0.21523225035006446,2
26,0.3558464245203694,0.6790556243407224,0.22378505874176094,0.3122232238652324,2
27,0.3730857821004163,0.6773251971759208,0.1613878718824765,0.23126226987807624,2
28,0.38100004696754464,0.6124546120656055,0.2101038917747213,0.2539319763276794,2
29,0.3440191179784912,0.6407577139348153,0.5024818822366136,0.2304012220420477,2
30,0.3886199418651726,0.667520550602495,0.21610071280015278,0.2465908957789309,2
31,0.41154193146517265,0.6526432960011366,0.1951157118634719,0.27111116035262856,2
32,0.4155994027288239,0.5265508554259721,0.19195266019958718,0.27519978733742656,2
33,0.33606271524153863,0.6239074285722065,0.16379037403699298,0.24562837527522063,2
34,0.3685275784052492,0.6041255216643562,0.2042349047821487,0.2655590867562349,2
35,0.3464678607075369,0.6177813182149201,0.18614208361593965,0.2786552160418035,2
36,0.3751511935369592,0.6162552407673966,0.2217071182028581,0.2510262454971941,2
37,0.29593275516237905,0.6326898260183483,0.19383970536995943,0.22424130292353067,2
38,0.3707196948918404,0.6408145913410901,0.21420114266888743,0.23095128087281122,2
39,0.39763267920526224,0.6814077520247863,0.22886314456944548,0.21465485644381124,2
40,0.3995363895042143,0.6336274679512814,0.2297953095834955,0.22506274870389348,2
41,0.3516007541465673,0.6624790915226669,0.24720756983681036,0.31172033475368544,2
42,0.3448339852137491,0.7136499004360828,0.23607621078128582,0.19912837233088082,2
43,0.3665777360406463,0.5221377046535435,0.22358424963836984,0.2413607463349195,2
44,0.37667437508698587,0.6236998990744198,0.2225978209592851,0.21758435306110116,2
45,0.3629895671594827,0.670741849936073,0.2210465923783928,0.2551527898142594,2
46,0.3814454251749053,0.6104332145161713,0.16920319740153078,0.22405634532497,2
47,0.3702720074006701,0.5903620466652049,0.20796905139861518,0.20495260746532612,2
48,0.3543296973741994,0.5825293370584247,0.23759550190811146,0.2516631337655025,2
49,0.37264428069990946,0.39510407551204874,0.18756863819119704,0.2404390334963749,2
50,0.39451211209686754,0.6633344696320292,0.24603444725727389,0.22292759520264233,2
51,0.3709424272326364,0.6244937543775525,0.1737515439576771,0.27639502575591723,2
52,0.3936890288321253,0.6667821893279283,0.19876814712646196,0.2598312145395871,2
53,0.36556879457912367,0.5922576529893081,0.21668841764704913,0.2699812372933456,2
54,0.36293438666632233,0.6566106310695324,0.22698262683789025,0.2582252263032968,2
55,0.33946914872322137,0.6155978889263056,0.2715144833105651,0.305606008284253,2
56,0.3900112878925888,0.7037871817118527,0.23391143297254557,0.26324789332858284,2
57,0.3243093443423258,0.6260137226251066,0.2124936554515137,0.25352727544443965,2
58,0.32235681660593024,0.6203148387118086,0.2071722131215422,0.19202039792955264,2
59,0.3575252058321256,0.6498522776818147,0.23833340210196033,0.22272722545616794,2
60,0.39284425702409814,0.6641038293158722,0.22461908582606177,0.21226639630260596,2
61,0.39070930680239274,0.6185227882008691,0.2169507654603841,0.25028198096359805,2
62,0.32496914962712176,0.48761588578055365,0.21418289351312833,0.20302504461623194,2
63,0.35726280921205467,0.6215800011351714,0.22291579959571728,0.22650349753611498,2
64,0.3444292834241392,0.5980165028650553,0.21054978005964003,0.2173868878366041,2
65,0.32284540308268644,0.6010382839273681,0.23454219618889255,0.25109822610236865,2
66,0.3577549511159953,0.41237869236680647,0.25133717378648623,0.2354102268473912,2
67,0.33826631834770793,0.6134906040435002,0.20767843360722774,0.2575126587110023,2
68,0.3727727276783753,0.5867170055808951,0.22042803362826638,0.27351093880777794,2
69,0.36995534286043064,0.6863849431736652,0.2271343120435671,0.21360756302550415,2
70,0.3664692968854543,0.6364280277738051,0.22995393912866513,0.25550699076748723,2
71,0.4313690731886767,0.6233017648482139,0.21429904133180083,0.6289888088367066,2
72,0.3691251733195788,0.6401051185173066,0.22859159118265157,0.2629963594084076,2
73,0.48250998455169614,0.6005953598345631,0.24086775291325196,0.24200623094779247,2
74,0.33326236221712063,0.6209658122971483,0.2192982995960382,0.2537192261725849,2
75,0.3597229397889501,0.6475067359202271,0.21274991778049976,0.20841267233118654,2
76,0.36907835939572115,0.6678995090523728,0.18671938614380132,0.2656739786699283,2
77,0.33405049335117803,0.6558947675871081,0.19549929179133016,0.274104271778011,2
78,0.3227747629465715,0.631214876124285,0.24228998495707157,0.20063466878181047,2
79,0.36651875566075376,0.6118001732448266,0.26221459311334905,0.3061128839650877,2
80,0.3065023245748591,0.5994159784363405,0.247540341808618,0.15524223908217424,2
81,0.3518163011885873,0.43771967476133994,0.23407978765323847,0.2784717057895258,2
82,0.3947173307789407,0.6149190353692336,0.19105262841549253,0.2887031095723361,2
83,0.330383225823111,0.6592788258029241,0.2039792533769323,0.25985111459345195,2
