Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.8321,0.0
2.0,1.0,9.7381,900.0
3.0,2.0,8.4907,1700.0
4.0,2.0,8.703,2500.0
5.0,3.0,4.5642,3000.0
6.0,7.0,4.5642,2500.0
7.0,7.0,4.5642,2000.0
8.0,2.0,11.7693,2800.0
9.0,3.0,9.3032,3300.0
10.0,3.0,9.3155,3800.0
11.0,8.0,9.3155,800.0
12.0,8.0,9.3155,-2200.0
13.0,8.0,9.3155,-5200.0
14.0,8.0,9.3155,-8200.0
15.0,8.0,9.3155,-11200.0
16.0,8.0,9.3155,-14200.0
17.0,8.0,9.3155,-17200.0
18.0,8.0,9.3155,-20200.0
19.0,8.0,9.3155,-23200.0
20.0,8.0,9.3155,-26200.0
21.0,8.0,9.3155,-29200.0
22.0,8.0,9.3155,-32200.0
23.0,0.0,10.7044,-31200.0
24.0,0.0,9.5247,-30200.0
25.0,0.0,9.1779,-29200.0
26.0,0.0,7.3113,-28200.0
27.0,1.0,7.3963,-27300.0
28.0,1.0,6.4928,-26400.0
29.0,2.0,6.0595,-25600.0
30.0,2.0,5.8835,-24800.0
31.0,2.0,5.1776,-24000.0
32.0,6.0,5.1776,-24500.0
33.0,1.0,7.9981,-23600.0
34.0,1.0,6.8821,-22700.0
35.0,1.0,5.012,-21800.0
36.0,9.0,5.012,-22800.0
37.0,9.0,5.012,-23800.0
38.0,9.0,5.012,-24800.0
39.0,9.0,5.012,-25800.0
40.0,9.0,5.012,-26800.0
41.0,9.0,5.012,-27800.0
42.0,9.0,5.012,-28800.0
43.0,9.0,5.012,-29800.0
44.0,9.0,5.012,-30800.0
45.0,9.0,5.012,-31800.0
46.0,9.0,5.012,-32800.0
47.0,9.0,5.012,-33800.0
48.0,9.0,5.012,-34800.0
49.0,9.0,5.012,-35800.0
50.0,9.0,5.012,-36800.0
51.0,9.0,5.012,-37800.0
52.0,9.0,5.012,-38800.0
53.0,9.0,5.012,-39800.0
54.0,9.0,5.012,-40800.0
55.0,9.0,5.012,-41800.0
56.0,9.0,5.012,-42800.0
57.0,9.0,5.012,-43800.0
58.0,9.0,5.012,-44800.0
59.0,9.0,5.012,-45800.0
60.0,9.0,5.012,-46800.0
61.0,9.0,5.012,-47800.0
62.0,0.0,10.4129,-46800.0
63.0,0.0,9.7793,-45800.0
64.0,0.0,8.9766,-44800.0
65.0,0.0,7.4832,-43800.0
66.0,0.0,7.1484,-42800.0
67.0,1.0,8.528,-41900.0
68.0,1.0,5.8935,-41000.0
69.0,2.0,6.47,-40200.0
70.0,2.0,4.7393,-39400.0
71.0,6.0,4.7393,-39900.0
72.0,6.0,4.7393,-40400.0
73.0,1.0,8.7905,-39500.0
74.0,1.0,7.5661,-38600.0
75.0,1.0,5.3955,-37700.0
76.0,5.0,5.3955,-38200.0
77.0,0.0,10.6822,-37200.0
78.0,0.0,10.4291,-36200.0
79.0,0.0,8.5692,-35200.0
80.0,0.0,7.9233,-34200.0
81.0,0.0,9.2445,-33200.0
82.0,1.0,5.4885,-32300.0
83.0,5.0,5.4885,-32800.0
84.0,0.0,10.8406,-31800.0
85.0,0.0,9.6428,-30800.0
86.0,0.0,9.0087,-29800.0
87.0,0.0,8.515,-28800.0
88.0,0.0,6.7799,-27800.0
89.0,0.0,6.6432,-26800.0
90.0,0.0,3.6156,-25800.0
91.0,4.0,3.6156,-26300.0
92.0,4.0,3.6156,-26800.0
93.0,4.0,3.6156,-27300.0
94.0,4.0,3.6156,-27800.0
95.0,4.0,3.6156,-28300.0
96.0,4.0,3.6156,-28800.0
97.0,4.0,3.6156,-29300.0
98.0,4.0,3.6156,-29800.0
99.0,0.0,9.6256,-28800.0
100.0,0.0,8.6093,-27800.0
101.0,0.0,7.6848,-26800.0
102.0,0.0,9.4812,-25800.0
103.0,0.0,4.7782,-24800.0
104.0,4.0,4.7782,-25300.0
105.0,0.0,10.7238,-24300.0
106.0,0.0,9.8632,-23300.0
107.0,1.0,9.1379,-22400.0
108.0,2.0,7.834,-21600.0
109.0,3.0,6.7165,-21100.0
110.0,8.0,6.7165,-24100.0
111.0,8.0,6.7165,-27100.0
112.0,8.0,6.7165,-30100.0
113.0,8.0,6.7165,-33100.0
114.0,0.0,10.8071,-32100.0
115.0,0.0,9.5924,-31100.0
116.0,0.0,9.3108,-30100.0
117.0,1.0,8.934,-29200.0
118.0,2.0,6.4898,-28400.0
119.0,3.0,2.5772,-27900.0
120.0,7.0,2.5772,-28400.0
121.0,2.0,10.8065,-27600.0
122.0,3.0,9.1103,-27100.0
123.0,3.0,9.2012,-26600.0
124.0,3.0,7.5841,-26100.0
125.0,8.0,7.5841,-29100.0
126.0,8.0,7.5841,-32100.0
127.0,8.0,7.5841,-35100.0
128.0,8.0,7.5841,-38100.0
129.0,8.0,7.5841,-41100.0
130.0,8.0,7.5841,-44100.0
131.0,0.0,10.8498,-43100.0
132.0,1.0,9.7504,-42200.0
133.0,1.0,9.3498,-41300.0
134.0,1.0,8.224,-40400.0
135.0,1.0,6.9808,-39500.0
136.0,1.0,6.3154,-38600.0
137.0,1.0,6.3262,-37700.0
138.0,1.0,5.6778,-36800.0
139.0,1.0,4.5746,-35900.0
140.0,5.0,4.5746,-36400.0
141.0,0.0,8.3218,-35400.0
142.0,1.0,5.3023,-34500.0
143.0,5.0,5.3023,-35000.0
144.0,0.0,10.9818,-34000.0
145.0,0.0,9.4795,-33000.0
146.0,1.0,8.9139,-32100.0
147.0,1.0,8.08,-31200.0
148.0,1.0,7.2918,-30300.0
149.0,2.0,6.0524,-29500.0
150.0,2.0,5.6475,-28700.0
151.0,2.0,4.5936,-27900.0
152.0,6.0,4.5936,-28400.0
153.0,1.0,8.6236,-27500.0
154.0,1.0,7.4846,-26600.0
155.0,1.0,6.5632,-25700.0
156.0,1.0,7.3698,-24800.0
157.0,1.0,5.6903,-23900.0
158.0,1.0,5.275,-23000.0
159.0,5.0,5.275,-23500.0
160.0,0.0,9.7104,-22500.0
161.0,0.0,7.8295,-21500.0
162.0,0.0,6.9921,-20500.0
163.0,1.0,7.0549,-19600.0
164.0,1.0,6.2527,-18700.0
165.0,1.0,5.4165,-17800.0
166.0,5.0,5.4165,-18300.0
167.0,5.0,5.4165,-18800.0
168.0,5.0,5.4165,-19300.0
169.0,5.0,5.4165,-19800.0
170.0,0.0,10.0806,-18800.0
171.0,1.0,8.0678,-17900.0
172.0,2.0,5.5083,-17100.0
173.0,2.0,6.235,-16300.0
174.0,2.0,2.073,-15500.0
175.0,6.0,2.073,-16000.0
176.0,6.0,2.073,-16500.0
177.0,6.0,2.073,-17000.0
178.0,6.0,2.073,-17500.0
179.0,1.0,9.5103,-16600.0
180.0,1.0,9.1344,-15700.0
181.0,2.0,7.373,-14900.0
182.0,3.0,6.1564,-14400.0
183.0,3.0,4.9133,-13900.0
184.0,7.0,4.9133,-14400.0
185.0,2.0,10.7198,-13600.0
186.0,2.0,9.6406,-12800.0
187.0,9.0,9.6406,-13800.0
188.0,9.0,9.6406,-14800.0
189.0,9.0,9.6406,-15800.0
190.0,9.0,9.6406,-16800.0
191.0,9.0,9.6406,-17800.0
192.0,9.0,9.6406,-18800.0
193.0,9.0,9.6406,-19800.0
194.0,9.0,9.6406,-20800.0
195.0,9.0,9.6406,-21800.0
196.0,9.0,9.6406,-22800.0
197.0,9.0,9.6406,-23800.0
198.0,9.0,9.6406,-24800.0
199.0,9.0,9.6406,-25800.0
200.0,9.0,9.6406,-26800.0
201.0,9.0,9.6406,-27800.0
202.0,9.0,9.6406,-28800.0
203.0,9.0,9.6406,-29800.0
204.0,9.0,9.6406,-30800.0
205.0,9.0,9.6406,-31800.0
206.0,0.0,10.7578,-30800.0
207.0,1.0,9.7097,-29900.0
208.0,2.0,8.4006,-29100.0
209.0,2.0,7.4075,-28300.0
210.0,3.0,6.0218,-27800.0
211.0,3.0,6.962,-27300.0
212.0,8.0,6.962,-30300.0
213.0,8.0,6.962,-33300.0
214.0,0.0,10.584,-32300.0
215.0,0.0,9.6712,-31300.0
216.0,1.0,8.5031,-30400.0
217.0,1.0,7.5358,-29500.0
218.0,1.0,6.1313,-28600.0
219.0,1.0,5.7852,-27700.0
220.0,2.0,6.2523,-26900.0
221.0,2.0,5.341,-26100.0
222.0,6.0,5.341,-26600.0
223.0,6.0,5.341,-27100.0
224.0,1.0,7.7759,-26200.0
