Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.8321,0.0
2.0,1.0,9.7381,900.0
3.0,2.0,8.4907,1700.0
4.0,3.0,6.2335,2200.0
5.0,3.0,6.2593,2700.0
6.0,8.0,6.2593,-300.0
7.0,8.0,6.2593,-3300.0
8.0,8.0,6.2593,-6300.0
9.0,8.0,6.2593,-9300.0
10.0,0.0,10.7044,-8300.0
11.0,0.0,9.5247,-7300.0
12.0,0.0,9.1779,-6300.0
13.0,1.0,8.1373,-5400.0
14.0,1.0,7.2733,-4500.0
15.0,1.0,6.5936,-3600.0
16.0,2.0,6.9581,-2800.0
17.0,3.0,6.3471,-2300.0
18.0,3.0,4.6872,-1800.0
19.0,7.0,4.6872,-2300.0
20.0,7.0,4.6872,-2800.0
21.0,7.0,4.6872,-3300.0
22.0,7.0,4.6872,-3800.0
23.0,7.0,4.6872,-4300.0
24.0,2.0,9.1539,-3500.0
25.0,2.0,7.5425,-2700.0
26.0,3.0,2.5772,-2200.0
27.0,7.0,2.5772,-2700.0
28.0,2.0,10.8224,-1900.0
29.0,2.0,9.8309,-1100.0
30.0,3.0,8.0821,-600.0
31.0,8.0,8.0821,-3600.0
32.0,8.0,8.0821,-6600.0
33.0,0.0,10.5879,-5600.0
34.0,0.0,9.3478,-4600.0
35.0,9.0,9.3478,-5600.0
36.0,9.0,9.3478,-6600.0
37.0,9.0,9.3478,-7600.0
38.0,9.0,9.3478,-8600.0
39.0,9.0,9.3478,-9600.0
40.0,9.0,9.3478,-10600.0
41.0,9.0,9.3478,-11600.0
42.0,9.0,9.3478,-12600.0
43.0,9.0,9.3478,-13600.0
44.0,9.0,9.3478,-14600.0
45.0,9.0,9.3478,-15600.0
46.0,9.0,9.3478,-16600.0
47.0,9.0,9.3478,-17600.0
48.0,9.0,9.3478,-18600.0
49.0,9.0,9.3478,-19600.0
50.0,0.0,10.9054,-18600.0
51.0,1.0,9.6568,-17700.0
52.0,1.0,8.1383,-16800.0
53.0,1.0,9.6407,-15900.0
54.0,2.0,9.0347,-15100.0
55.0,2.0,6.0087,-14300.0
56.0,2.0,5.7947,-13500.0
57.0,3.0,1.4428,-13000.0
58.0,7.0,1.4428,-13500.0
59.0,2.0,8.6233,-12700.0
60.0,3.0,7.5841,-12200.0
61.0,9.0,7.5841,-13200.0
62.0,9.0,7.5841,-14200.0
63.0,9.0,7.5841,-15200.0
64.0,9.0,7.5841,-16200.0
65.0,9.0,7.5841,-17200.0
66.0,0.0,10.7279,-16200.0
67.0,0.0,10.6237,-15200.0
68.0,1.0,8.9681,-14300.0
69.0,1.0,8.7905,-13400.0
70.0,9.0,8.7905,-14400.0
71.0,9.0,8.7905,-15400.0
72.0,9.0,8.7905,-16400.0
73.0,9.0,8.7905,-17400.0
74.0,9.0,8.7905,-18400.0
75.0,0.0,10.8502,-17400.0
76.0,0.0,9.6877,-16400.0
77.0,0.0,9.7005,-15400.0
78.0,1.0,8.3444,-14500.0
79.0,1.0,6.0492,-13600.0
80.0,1.0,5.4885,-12700.0
81.0,5.0,5.4885,-13200.0
82.0,5.0,5.4885,-13700.0
83.0,0.0,10.6632,-12700.0
84.0,0.0,9.7034,-11700.0
85.0,0.0,9.5439,-10700.0
86.0,9.0,9.5439,-11700.0
87.0,0.0,10.8406,-10700.0
88.0,1.0,9.832,-9800.0
89.0,1.0,9.3375,-8900.0
90.0,1.0,8.2396,-8000.0
91.0,1.0,8.3616,-7100.0
92.0,1.0,6.9009,-6200.0
93.0,1.0,5.8583,-5300.0
94.0,1.0,5.5597,-4400.0
95.0,1.0,5.1479,-3500.0
96.0,5.0,5.1479,-4000.0
97.0,5.0,5.1479,-4500.0
98.0,5.0,5.1479,-5000.0
99.0,5.0,5.1479,-5500.0
100.0,5.0,5.1479,-6000.0
101.0,5.0,5.1479,-6500.0
102.0,0.0,7.8666,-5500.0
103.0,0.0,7.4382,-4500.0
104.0,1.0,6.7318,-3600.0
105.0,1.0,5.2119,-2700.0
106.0,5.0,5.2119,-3200.0
107.0,5.0,5.2119,-3700.0
108.0,0.0,9.8946,-2700.0
109.0,1.0,8.4084,-1800.0
110.0,1.0,8.0876,-900.0
111.0,2.0,6.5225,-100.0
112.0,3.0,5.3355,400.0
113.0,7.0,5.3355,-100.0
114.0,7.0,5.3355,-600.0
115.0,2.0,10.5656,200.0
116.0,3.0,9.4159,700.0
117.0,3.0,8.4538,1200.0
118.0,3.0,8.318,1700.0
119.0,8.0,8.318,-1300.0
120.0,8.0,8.318,-4300.0
121.0,8.0,8.318,-7300.0
122.0,0.0,10.2848,-6300.0
123.0,1.0,9.7564,-5400.0
124.0,2.0,8.6736,-4600.0
125.0,2.0,7.1557,-3800.0
126.0,3.0,1.8795,-3300.0
127.0,7.0,1.8795,-3800.0
128.0,7.0,1.8795,-4300.0
129.0,2.0,10.4904,-3500.0
130.0,3.0,9.4649,-3000.0
131.0,3.0,8.8349,-2500.0
132.0,8.0,8.8349,-5500.0
133.0,8.0,8.8349,-8500.0
134.0,8.0,8.8349,-11500.0
135.0,8.0,8.8349,-14500.0
136.0,8.0,8.8349,-17500.0
137.0,8.0,8.8349,-20500.0
138.0,8.0,8.8349,-23500.0
139.0,8.0,8.8349,-26500.0
140.0,8.0,8.8349,-29500.0
141.0,8.0,8.8349,-32500.0
142.0,8.0,8.8349,-35500.0
143.0,8.0,8.8349,-38500.0
144.0,8.0,8.8349,-41500.0
145.0,8.0,8.8349,-44500.0
146.0,8.0,8.8349,-47500.0
147.0,8.0,8.8349,-50500.0
148.0,0.0,10.7831,-49500.0
149.0,0.0,10.4782,-48500.0
150.0,0.0,8.6588,-47500.0
151.0,0.0,7.6368,-46500.0
152.0,0.0,6.7658,-45500.0
153.0,9.0,6.7658,-46500.0
154.0,0.0,11.0663,-45500.0
155.0,0.0,9.343,-44500.0
156.0,0.0,9.1136,-43500.0
157.0,1.0,8.1623,-42600.0
158.0,1.0,3.2484,-41700.0
159.0,5.0,3.2484,-42200.0
160.0,0.0,10.925,-41200.0
161.0,0.0,9.7938,-40200.0
162.0,0.0,8.7467,-39200.0
163.0,1.0,7.4846,-38300.0
164.0,1.0,6.5632,-37400.0
165.0,2.0,6.235,-36600.0
166.0,2.0,2.073,-35800.0
167.0,6.0,2.073,-36300.0
168.0,1.0,9.7705,-35400.0
169.0,2.0,8.467,-34600.0
170.0,3.0,7.6906,-34100.0
171.0,8.0,7.6906,-37100.0
172.0,8.0,7.6906,-40100.0
173.0,8.0,7.6906,-43100.0
174.0,8.0,7.6906,-46100.0
175.0,8.0,7.6906,-49100.0
176.0,8.0,7.6906,-52100.0
177.0,8.0,7.6906,-55100.0
178.0,8.0,7.6906,-58100.0
179.0,0.0,10.8327,-57100.0
180.0,0.0,9.7288,-56100.0
181.0,0.0,9.0282,-55100.0
182.0,0.0,8.7913,-54100.0
183.0,1.0,6.4992,-53200.0
184.0,1.0,5.7597,-52300.0
185.0,1.0,6.6364,-51400.0
186.0,1.0,5.6656,-50500.0
187.0,1.0,5.0514,-49600.0
188.0,5.0,5.0514,-50100.0
189.0,5.0,5.0514,-50600.0
190.0,5.0,5.0514,-51100.0
191.0,0.0,7.3331,-50100.0
192.0,0.0,9.1406,-49100.0
193.0,0.0,5.5653,-48100.0
194.0,0.0,5.7476,-47100.0
195.0,1.0,5.4401,-46200.0
196.0,5.0,5.4401,-46700.0
197.0,5.0,5.4401,-47200.0
198.0,0.0,10.0806,-46200.0
199.0,1.0,7.6306,-45300.0
200.0,2.0,7.3785,-44500.0
201.0,2.0,5.7937,-43700.0
202.0,3.0,0.3729,-43200.0
203.0,7.0,0.3729,-43700.0
204.0,7.0,0.3729,-44200.0
205.0,2.0,9.4378,-43400.0
206.0,2.0,8.4898,-42600.0
207.0,3.0,7.8281,-42100.0
208.0,3.0,2.9864,-41600.0
209.0,7.0,2.9864,-42100.0
210.0,2.0,10.8738,-41300.0
211.0,2.0,9.6331,-40500.0
212.0,3.0,7.4644,-40000.0
213.0,8.0,7.4644,-43000.0
214.0,8.0,7.4644,-46000.0
215.0,8.0,7.4644,-49000.0
216.0,8.0,7.4644,-52000.0
217.0,8.0,7.4644,-55000.0
218.0,8.0,7.4644,-58000.0
219.0,8.0,7.4644,-61000.0
220.0,0.0,10.7578,-60000.0
221.0,1.0,11.7178,-59100.0
222.0,2.0,8.8745,-58300.0
