Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.0,0.0
2.0,0.0,10.0,1000.0
3.0,0.0,10.0,2000.0
4.0,0.0,6.4309000968933105,3000.0
5.0,0.0,5.883800029754639,4000.0
6.0,0.0,5.439799785614014,5000.0
7.0,4.0,5.439799785614014,4500.0
8.0,0.0,5.439799785614014,5500.0
9.0,1.0,5.439799785614014,6400.0
10.0,2.0,5.439799785614014,7200.0
11.0,3.0,3.698499917984009,7700.0
12.0,7.0,3.698499917984009,7200.0
13.0,2.0,3.698499917984009,8000.0
14.0,2.0,3.698499917984009,8800.0
15.0,2.0,3.698499917984009,9600.0
16.0,2.0,4.577300071716309,10400.0
17.0,6.0,4.577300071716309,9900.0
18.0,1.0,4.577300071716309,10800.0
19.0,1.0,4.577300071716309,11700.0
20.0,1.0,4.577300071716309,12600.0
21.0,2.0,3.1984000205993652,13400.0
22.0,6.0,3.1984000205993652,12900.0
23.0,1.0,3.1984000205993652,13800.0
24.0,1.0,3.1984000205993652,14700.0
25.0,2.0,3.1984000205993652,15500.0
26.0,2.0,2.612799882888794,16300.0
27.0,6.0,2.612799882888794,15800.0
28.0,6.0,2.612799882888794,15300.0
29.0,1.0,2.612799882888794,16200.0
30.0,2.0,2.612799882888794,17000.0
31.0,2.0,2.612799882888794,17800.0
32.0,3.0,2.0028998851776123,18300.0
33.0,7.0,2.0028998851776123,17800.0
34.0,2.0,2.0028998851776123,18600.0
35.0,2.0,2.0028998851776123,19400.0
36.0,2.0,2.0028998851776123,20200.0
37.0,3.0,1.7941999435424805,20700.0
38.0,7.0,1.7941999435424805,20200.0
39.0,7.0,1.7941999435424805,19700.0
40.0,2.0,1.7941999435424805,20500.0
41.0,3.0,1.7941999435424805,21000.0
42.0,3.0,1.7941999435424805,21500.0
43.0,8.0,1.7941999435424805,18500.0
44.0,8.0,1.7941999435424805,15500.0
45.0,8.0,1.7941999435424805,12500.0
46.0,8.0,1.7941999435424805,9500.0
47.0,8.0,1.7941999435424805,6500.0
48.0,8.0,1.7941999435424805,3500.0
49.0,8.0,1.7941999435424805,500.0
50.0,8.0,1.7941999435424805,-2500.0
51.0,0.0,1.7941999435424805,-1500.0
52.0,0.0,1.7941999435424805,-500.0
53.0,1.0,1.7941999435424805,400.0
54.0,2.0,6.7932000160217285,1200.0
55.0,2.0,5.972499847412109,2000.0
56.0,3.0,4.924300193786621,2500.0
57.0,7.0,4.924300193786621,2000.0
58.0,2.0,4.924300193786621,2800.0
59.0,2.0,4.924300193786621,3600.0
60.0,3.0,4.924300193786621,4100.0
61.0,3.0,2.199899911880493,4600.0
62.0,7.0,2.199899911880493,4100.0
63.0,2.0,2.199899911880493,4900.0
64.0,3.0,2.199899911880493,5400.0
65.0,3.0,2.199899911880493,5900.0
66.0,3.0,3.1946001052856445,6400.0
67.0,7.0,3.1946001052856445,5900.0
68.0,2.0,3.1946001052856445,6700.0
69.0,2.0,3.1946001052856445,7500.0
70.0,2.0,3.1946001052856445,8300.0
71.0,2.0,3.0840001106262207,9100.0
72.0,6.0,3.0840001106262207,8600.0
73.0,1.0,3.0840001106262207,9500.0
74.0,1.0,3.0840001106262207,10400.0
75.0,2.0,3.0840001106262207,11200.0
76.0,3.0,2.7058000564575195,11700.0
77.0,7.0,2.7058000564575195,11200.0
78.0,2.0,2.7058000564575195,12000.0
79.0,3.0,2.7058000564575195,12500.0
80.0,8.0,2.7058000564575195,9500.0
81.0,8.0,2.7058000564575195,6500.0
82.0,8.0,2.7058000564575195,3500.0
83.0,8.0,2.7058000564575195,500.0
84.0,0.0,2.7058000564575195,1500.0
85.0,0.0,2.7058000564575195,2500.0
86.0,1.0,2.7058000564575195,3400.0
87.0,1.0,6.208700180053711,4300.0
88.0,2.0,5.750400066375732,5100.0
89.0,2.0,5.436800003051758,5900.0
90.0,6.0,5.436800003051758,5400.0
91.0,1.0,5.436800003051758,6300.0
92.0,2.0,5.436800003051758,7100.0
93.0,2.0,5.436800003051758,7900.0
94.0,2.0,4.340799808502197,8700.0
95.0,6.0,4.340799808502197,8200.0
96.0,6.0,4.340799808502197,7700.0
97.0,6.0,4.340799808502197,7200.0
98.0,6.0,4.340799808502197,6700.0
99.0,1.0,4.340799808502197,7600.0
100.0,2.0,4.340799808502197,8400.0
101.0,2.0,4.340799808502197,9200.0
102.0,3.0,3.579900026321411,9700.0
103.0,7.0,3.579900026321411,9200.0
104.0,2.0,3.579900026321411,10000.0
105.0,2.0,3.579900026321411,10800.0
106.0,3.0,3.579900026321411,11300.0
107.0,3.0,3.0334999561309814,11800.0
108.0,7.0,3.0334999561309814,11300.0
109.0,7.0,3.0334999561309814,10800.0
110.0,7.0,3.0334999561309814,10300.0
111.0,2.0,3.0334999561309814,11100.0
112.0,3.0,3.0334999561309814,11600.0
113.0,3.0,3.0334999561309814,12100.0
114.0,3.0,1.7526999711990356,12600.0
115.0,7.0,1.7526999711990356,12100.0
116.0,2.0,1.7526999711990356,12900.0
117.0,3.0,1.7526999711990356,13400.0
118.0,3.0,1.7526999711990356,13900.0
119.0,3.0,1.7675000429153442,14400.0
120.0,7.0,1.7675000429153442,13900.0
121.0,2.0,1.7675000429153442,14700.0
122.0,3.0,1.7675000429153442,15200.0
123.0,3.0,1.7675000429153442,15700.0
124.0,3.0,1.7685999870300293,16200.0
125.0,7.0,1.7685999870300293,15700.0
