Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.8321,0.0
2.0,0.0,9.6658,1000.0
3.0,0.0,8.4172,2000.0
4.0,0.0,8.6319,3000.0
5.0,9.0,8.6319,2000.0
6.0,9.0,8.6319,1000.0
7.0,9.0,8.6319,0.0
8.0,9.0,8.6319,-1000.0
9.0,9.0,8.6319,-2000.0
10.0,9.0,8.6319,-3000.0
11.0,9.0,8.6319,-4000.0
12.0,9.0,8.6319,-5000.0
13.0,9.0,8.6319,-6000.0
14.0,9.0,8.6319,-7000.0
15.0,9.0,8.6319,-8000.0
16.0,9.0,8.6319,-9000.0
17.0,0.0,10.5879,-8000.0
18.0,0.0,9.3478,-7000.0
19.0,1.0,8.8896,-6100.0
20.0,1.0,8.1373,-5200.0
21.0,1.0,7.2733,-4300.0
22.0,2.0,5.3122,-3500.0
23.0,6.0,5.3122,-4000.0
24.0,6.0,5.3122,-4500.0
25.0,6.0,5.3122,-5000.0
26.0,1.0,7.9981,-4100.0
27.0,1.0,6.8821,-3200.0
28.0,2.0,7.6329,-2400.0
29.0,3.0,3.7797,-1900.0
30.0,7.0,3.7797,-2400.0
31.0,7.0,3.7797,-2900.0
32.0,7.0,3.7797,-3400.0
33.0,2.0,8.5176,-2600.0
34.0,3.0,5.9344,-2100.0
35.0,8.0,5.9344,-5100.0
36.0,8.0,5.9344,-8100.0
37.0,8.0,5.9344,-11100.0
38.0,0.0,10.9054,-10100.0
39.0,0.0,9.7165,-9100.0
40.0,0.0,9.5668,-8100.0
41.0,1.0,6.8506,-7200.0
42.0,2.0,7.5425,-6400.0
43.0,3.0,7.7761,-5900.0
44.0,3.0,5.7181,-5400.0
45.0,3.0,0.6151,-4900.0
46.0,7.0,0.6151,-5400.0
47.0,2.0,6.9597,-4600.0
48.0,3.0,2.7815,-4100.0
49.0,7.0,2.7815,-4600.0
50.0,7.0,2.7815,-5100.0
51.0,2.0,7.4241,-4300.0
52.0,3.0,2.718,-3800.0
53.0,7.0,2.718,-4300.0
54.0,2.0,9.4086,-3500.0
55.0,2.0,6.6473,-2700.0
56.0,2.0,6.3216,-1900.0
57.0,2.0,5.389,-1100.0
58.0,6.0,5.389,-1600.0
59.0,6.0,5.389,-2100.0
60.0,6.0,5.389,-2600.0
61.0,1.0,9.2811,-1700.0
62.0,2.0,5.7679,-900.0
63.0,3.0,5.277,-400.0
64.0,7.0,5.277,-900.0
65.0,7.0,5.277,-1400.0
66.0,2.0,6.5707,-600.0
67.0,3.0,5.3355,-100.0
68.0,7.0,5.3355,-600.0
69.0,7.0,5.3355,-1100.0
70.0,2.0,7.7625,-300.0
71.0,2.0,5.7844,500.0
72.0,2.0,4.7011,1300.0
73.0,6.0,4.7011,800.0
74.0,6.0,4.7011,300.0
75.0,1.0,8.1609,1200.0
76.0,1.0,8.1112,2100.0
77.0,1.0,6.9089,3000.0
78.0,1.0,5.1949,3900.0
79.0,5.0,5.1949,3400.0
80.0,0.0,7.1484,4400.0
81.0,1.0,5.4885,5300.0
82.0,5.0,5.4885,4800.0
83.0,0.0,7.9317,5800.0
84.0,0.0,7.1226,6800.0
85.0,1.0,7.648,7700.0
86.0,2.0,5.838,8500.0
87.0,3.0,4.5023,9000.0
88.0,7.0,4.5023,8500.0
89.0,2.0,3.2322,9300.0
90.0,6.0,3.2322,8800.0
91.0,6.0,3.2322,8300.0
92.0,1.0,8.934,9200.0
93.0,2.0,6.2774,10000.0
94.0,2.0,6.5571,10800.0
95.0,2.0,5.4634,11600.0
96.0,6.0,5.4634,11100.0
97.0,6.0,5.4634,10600.0
98.0,6.0,5.4634,10100.0
99.0,6.0,5.4634,9600.0
100.0,1.0,7.6023,10500.0
101.0,1.0,7.6203,11400.0
102.0,2.0,5.6694,12200.0
103.0,2.0,4.952,13000.0
104.0,6.0,4.952,12500.0
105.0,1.0,6.9009,13400.0
106.0,2.0,6.2523,14200.0
107.0,2.0,5.341,15000.0
108.0,6.0,5.341,14500.0
109.0,1.0,6.2902,15400.0
110.0,2.0,6.3981,16200.0
111.0,2.0,5.3121,17000.0
112.0,6.0,5.3121,16500.0
113.0,1.0,6.3154,17400.0
114.0,2.0,6.2101,18200.0
115.0,2.0,5.5371,19000.0
116.0,3.0,4.4469,19500.0
117.0,7.0,4.4469,19000.0
118.0,2.0,6.1334,19800.0
119.0,2.0,4.6934,20600.0
120.0,6.0,4.6934,20100.0
121.0,6.0,4.6934,19600.0
122.0,6.0,4.6934,19100.0
123.0,1.0,6.7691,20000.0
124.0,1.0,6.1912,20900.0
125.0,1.0,4.9762,21800.0
126.0,5.0,4.9762,21300.0
127.0,0.0,5.7103,22300.0
128.0,1.0,4.5087,23200.0
129.0,5.0,4.5087,22700.0
130.0,5.0,4.5087,22200.0
131.0,0.0,6.99,23200.0
132.0,0.0,8.6309,24200.0
133.0,0.0,6.1362,25200.0
134.0,1.0,5.498,26100.0
135.0,5.0,5.498,25600.0
136.0,0.0,6.1697,26600.0
137.0,0.0,6.2368,27600.0
138.0,0.0,5.7646,28600.0
139.0,0.0,0.7175,29600.0
140.0,4.0,0.7175,29100.0
141.0,0.0,6.1378,30100.0
142.0,1.0,5.4435,31000.0
143.0,5.0,5.4435,30500.0
144.0,5.0,5.4435,30000.0
145.0,5.0,5.4435,29500.0
146.0,0.0,5.5728,30500.0
147.0,0.0,5.4728,31500.0
148.0,4.0,5.4728,31000.0
149.0,4.0,5.4728,30500.0
150.0,0.0,6.6379,31500.0
151.0,1.0,6.5315,32400.0
152.0,2.0,5.5302,33200.0
153.0,2.0,5.5075,34000.0
154.0,2.0,4.4574,34800.0
155.0,6.0,4.4574,34300.0
156.0,6.0,4.4574,33800.0
157.0,6.0,4.4574,33300.0
158.0,6.0,4.4574,32800.0
159.0,1.0,1.8397,33700.0
160.0,5.0,1.8397,33200.0
161.0,5.0,1.8397,32700.0
162.0,5.0,1.8397,32200.0
163.0,0.0,6.7658,33200.0
164.0,0.0,8.8191,34200.0
165.0,0.0,4.6925,35200.0
166.0,4.0,4.6925,34700.0
167.0,0.0,7.9394,35700.0
168.0,0.0,6.8724,36700.0
169.0,1.0,5.4592,37600.0
170.0,5.0,5.4592,37100.0
171.0,0.0,8.0795,38100.0
172.0,1.0,5.9114,39000.0
173.0,1.0,6.8039,39900.0
174.0,1.0,5.1946,40800.0
175.0,5.0,5.1946,40300.0
176.0,0.0,6.4064,41300.0
177.0,1.0,5.4995,42200.0
178.0,5.0,5.4995,41700.0
179.0,0.0,7.985,42700.0
180.0,0.0,7.142,43700.0
181.0,1.0,6.6364,44600.0
182.0,2.0,4.8318,45400.0
183.0,6.0,4.8318,44900.0
184.0,1.0,6.8959,45800.0
185.0,2.0,5.6015,46600.0
186.0,3.0,5.6579,47100.0
187.0,8.0,5.6579,44100.0
188.0,8.0,5.6579,41100.0
189.0,8.0,5.6579,38100.0
190.0,0.0,10.7743,39100.0
191.0,0.0,9.9802,40100.0
192.0,1.0,8.8581,41000.0
193.0,1.0,8.0678,41900.0
194.0,2.0,6.7244,42700.0
195.0,3.0,1.7392,43200.0
196.0,7.0,1.7392,42700.0
197.0,2.0,9.3212,43500.0
198.0,2.0,6.5901,44300.0
199.0,2.0,6.8376,45100.0
200.0,2.0,5.5829,45900.0
201.0,2.0,5.1721,46700.0
202.0,6.0,5.1721,46200.0
203.0,6.0,5.1721,45700.0
204.0,6.0,5.1721,45200.0
205.0,6.0,5.1721,44700.0
206.0,6.0,5.1721,44200.0
207.0,6.0,5.1721,43700.0
208.0,1.0,6.349,44600.0
209.0,2.0,5.689,45400.0
210.0,3.0,4.8887,45900.0
211.0,7.0,4.8887,45400.0
212.0,7.0,4.8887,44900.0
213.0,2.0,6.7685,45700.0
214.0,3.0,6.2975,46200.0
215.0,8.0,6.2975,43200.0
216.0,8.0,6.2975,40200.0
217.0,8.0,6.2975,37200.0
218.0,8.0,6.2975,34200.0
219.0,8.0,6.2975,31200.0
220.0,0.0,10.4736,32200.0
221.0,0.0,10.1182,33200.0
222.0,1.0,9.1344,34100.0
223.0,1.0,8.3209,35000.0
224.0,1.0,5.9931,35900.0
225.0,2.0,6.3567,36700.0
226.0,2.0,2.1919,37500.0
227.0,6.0,2.1919,37000.0
228.0,1.0,6.4481,37900.0
229.0,1.0,5.4872,38800.0
230.0,5.0,5.4872,38300.0
231.0,5.0,5.4872,37800.0
232.0,5.0,5.4872,37300.0
233.0,0.0,7.8295,38300.0
234.0,0.0,6.9921,39300.0
235.0,0.0,5.0408,40300.0
236.0,4.0,5.0408,39800.0
237.0,4.0,5.0408,39300.0
238.0,0.0,8.2873,40300.0
239.0,1.0,6.5567,41200.0
240.0,1.0,4.6467,42100.0
241.0,5.0,4.6467,41600.0
242.0,0.0,7.4487,42600.0
243.0,0.0,6.3573,43600.0
244.0,0.0,5.9775,44600.0
245.0,0.0,5.4685,45600.0
246.0,4.0,5.4685,45100.0
247.0,4.0,5.4685,44600.0
248.0,4.0,5.4685,44100.0
249.0,4.0,5.4685,43600.0
250.0,4.0,5.4685,43100.0
251.0,4.0,5.4685,42600.0
252.0,4.0,5.4685,42100.0
253.0,4.0,5.4685,41600.0
254.0,0.0,6.5099,42600.0
255.0,0.0,7.2073,43600.0
256.0,0.0,5.5436,44600.0
257.0,0.0,5.6523,45600.0
258.0,0.0,4.3263,46600.0
259.0,4.0,4.3263,46100.0
260.0,0.0,6.6956,47100.0
261.0,0.0,5.5972,48100.0
262.0,1.0,5.1953,49000.0
263.0,5.0,5.1953,48500.0
264.0,5.0,5.1953,48000.0
265.0,5.0,5.1953,47500.0
266.0,5.0,5.1953,47000.0
267.0,5.0,5.1953,46500.0
268.0,0.0,7.0418,47500.0
269.0,1.0,5.1727,48400.0
270.0,5.0,5.1727,47900.0
271.0,0.0,6.8193,48900.0
272.0,1.0,1.7572,49800.0
273.0,5.0,1.7572,49300.0
274.0,5.0,1.7572,48800.0
275.0,5.0,1.7572,48300.0
276.0,0.0,7.0828,49300.0
277.0,0.0,5.3532,50300.0
278.0,4.0,5.3532,49800.0
279.0,4.0,5.3532,49300.0
280.0,0.0,9.2345,50300.0
281.0,1.0,5.3051,51200.0
282.0,5.0,5.3051,50700.0
283.0,0.0,8.7369,51700.0
284.0,0.0,8.8867,52700.0
285.0,0.0,5.8956,53700.0
286.0,1.0,6.1614,54600.0
287.0,2.0,5.8125,55400.0
288.0,2.0,5.5457,56200.0
289.0,2.0,5.0758,57000.0
290.0,6.0,5.0758,56500.0
291.0,6.0,5.0758,56000.0
292.0,1.0,5.1837,56900.0
293.0,5.0,5.1837,56400.0
294.0,5.0,5.1837,55900.0
295.0,0.0,7.706,56900.0
296.0,1.0,6.0171,57800.0
297.0,1.0,6.1173,58700.0
298.0,1.0,5.8415,59600.0
299.0,1.0,3.1231,60500.0
300.0,5.0,3.1231,60000.0
301.0,0.0,3.4434,61000.0
302.0,4.0,3.4434,60500.0
303.0,4.0,3.4434,60000.0
304.0,0.0,6.481,61000.0
305.0,1.0,6.7068,61900.0
306.0,1.0,6.1274,62800.0
307.0,1.0,5.3858,63700.0
308.0,5.0,5.3858,63200.0
309.0,5.0,5.3858,62700.0
310.0,0.0,7.0778,63700.0
311.0,0.0,5.0388,64700.0
312.0,4.0,5.0388,64200.0
313.0,0.0,5.8512,65200.0
314.0,0.0,6.4471,66200.0
315.0,0.0,5.2976,67200.0
316.0,4.0,5.2976,66700.0
317.0,4.0,5.2976,66200.0
318.0,0.0,7.7899,67200.0
319.0,0.0,6.5815,68200.0
320.0,9.0,6.5815,67200.0
321.0,9.0,6.5815,66200.0
322.0,9.0,6.5815,65200.0
323.0,9.0,6.5815,64200.0
324.0,9.0,6.5815,63200.0
325.0,9.0,6.5815,62200.0
326.0,9.0,6.5815,61200.0
327.0,9.0,6.5815,60200.0
328.0,9.0,6.5815,59200.0
329.0,9.0,6.5815,58200.0
330.0,9.0,6.5815,57200.0
331.0,9.0,6.5815,56200.0
332.0,9.0,6.5815,55200.0
333.0,9.0,6.5815,54200.0
334.0,9.0,12.6153,53200.0
335.0,9.0,12.6153,52200.0
336.0,0.0,10.7862,53200.0
337.0,1.0,9.5545,54100.0
338.0,2.0,8.4461,54900.0
339.0,2.0,7.9492,55700.0
340.0,3.0,6.8848,56200.0
341.0,3.0,0.1603,56700.0
342.0,7.0,0.1603,56200.0
343.0,7.0,0.1603,55700.0
344.0,2.0,7.6851,56500.0
345.0,3.0,6.6809,57000.0
346.0,3.0,2.6974,57500.0
347.0,7.0,2.6974,57000.0
348.0,2.0,7.4313,57800.0
349.0,3.0,1.6364,58300.0
350.0,7.0,1.6364,57800.0
351.0,2.0,9.0561,58600.0
352.0,3.0,8.573,59100.0
353.0,3.0,6.2054,59600.0
354.0,3.0,2.0571,60100.0
355.0,7.0,2.0571,59600.0
356.0,2.0,7.5267,60400.0
357.0,3.0,2.0817,60900.0
358.0,7.0,2.0817,60400.0
359.0,2.0,8.462,61200.0
360.0,3.0,5.3522,61700.0
361.0,7.0,5.3522,61200.0
362.0,7.0,5.3522,60700.0
363.0,7.0,5.3522,60200.0
364.0,7.0,5.3522,59700.0
365.0,2.0,9.4993,60500.0
366.0,2.0,8.1393,61300.0
367.0,3.0,7.5907,61800.0
368.0,8.0,7.5907,58800.0
369.0,8.0,7.5907,55800.0
370.0,8.0,7.5907,52800.0
371.0,8.0,7.5907,49800.0
372.0,8.0,7.5907,46800.0
373.0,8.0,7.5907,43800.0
374.0,8.0,7.5907,40800.0
375.0,8.0,7.5907,37800.0
376.0,0.0,10.6731,38800.0
377.0,0.0,9.5242,39800.0
378.0,0.0,8.8058,40800.0
379.0,0.0,8.3276,41800.0
380.0,0.0,6.6681,42800.0
381.0,0.0,6.1414,43800.0
382.0,0.0,5.1209,44800.0
383.0,4.0,5.1209,44300.0
384.0,0.0,6.0001,45300.0
385.0,1.0,5.7932,46200.0
386.0,2.0,6.0507,47000.0
387.0,2.0,5.6351,47800.0
388.0,2.0,4.9437,48600.0
389.0,6.0,4.9437,48100.0
390.0,6.0,4.9437,47600.0
391.0,1.0,6.4977,48500.0
392.0,2.0,5.3735,49300.0
393.0,6.0,5.3735,48800.0
394.0,1.0,7.1906,49700.0
395.0,2.0,6.1434,50500.0
396.0,2.0,5.2282,51300.0
397.0,6.0,5.2282,50800.0
398.0,1.0,5.8,51700.0
399.0,2.0,5.6587,52500.0
400.0,2.0,5.2586,53300.0
401.0,6.0,5.2586,52800.0
402.0,6.0,5.2586,52300.0
403.0,6.0,5.2586,51800.0
404.0,1.0,7.1335,52700.0
405.0,1.0,5.2842,53600.0
406.0,5.0,5.2842,53100.0
407.0,5.0,5.2842,52600.0
408.0,5.0,5.2842,52100.0
409.0,0.0,8.1567,53100.0
410.0,0.0,5.8488,54100.0
411.0,0.0,5.042,55100.0
412.0,4.0,5.042,54600.0
413.0,4.0,5.042,54100.0
414.0,0.0,7.5218,55100.0
415.0,0.0,7.446,56100.0
416.0,0.0,5.6425,57100.0
417.0,0.0,5.2384,58100.0
418.0,4.0,5.2384,57600.0
419.0,4.0,5.2384,57100.0
420.0,4.0,5.2384,56600.0
421.0,0.0,7.0334,57600.0
422.0,0.0,6.1227,58600.0
423.0,0.0,5.448,59600.0
424.0,4.0,5.448,59100.0
425.0,0.0,6.9619,60100.0
426.0,0.0,5.4876,61100.0
427.0,4.0,5.4876,60600.0
428.0,4.0,5.4876,60100.0
429.0,0.0,9.263,61100.0
430.0,1.0,6.7414,62000.0
431.0,2.0,5.7326,62800.0
432.0,3.0,4.7332,63300.0
433.0,7.0,4.7332,62800.0
434.0,2.0,6.7591,63600.0
435.0,2.0,4.8588,64400.0
436.0,6.0,4.8588,63900.0
437.0,6.0,4.8588,63400.0
438.0,6.0,4.8588,62900.0
439.0,6.0,4.8588,62400.0
440.0,6.0,4.8588,61900.0
441.0,1.0,8.7264,62800.0
442.0,1.0,7.3299,63700.0
443.0,1.0,5.4917,64600.0
444.0,5.0,5.4917,64100.0
445.0,0.0,6.1835,65100.0
446.0,1.0,7.3178,66000.0
447.0,1.0,5.5615,66900.0
448.0,1.0,5.1218,67800.0
449.0,5.0,5.1218,67300.0
450.0,5.0,5.1218,66800.0
451.0,0.0,5.7637,67800.0
452.0,1.0,6.3444,68700.0
453.0,1.0,5.7036,69600.0
454.0,2.0,5.0825,70400.0
455.0,6.0,5.0825,69900.0
456.0,1.0,5.6185,70800.0
457.0,1.0,5.3824,71700.0
458.0,5.0,5.3824,71200.0
459.0,0.0,6.0289,72200.0
460.0,0.0,6.1637,73200.0
461.0,1.0,6.487,74100.0
462.0,2.0,4.9512,74900.0
463.0,9.0,4.9512,73900.0
464.0,9.0,4.9512,72900.0
465.0,9.0,4.9512,71900.0
466.0,9.0,4.9512,70900.0
467.0,9.0,4.9512,69900.0
468.0,0.0,10.9911,70900.0
469.0,0.0,9.8336,71900.0
470.0,0.0,8.7044,72900.0
471.0,0.0,7.867,73900.0
472.0,0.0,7.6904,74900.0
473.0,0.0,6.7068,75900.0
474.0,0.0,6.7077,76900.0
475.0,1.0,4.8717,77800.0
476.0,5.0,4.8717,77300.0
477.0,0.0,6.7074,78300.0
478.0,0.0,6.7535,79300.0
479.0,0.0,5.0959,80300.0
480.0,4.0,5.0959,79800.0
481.0,4.0,5.0959,79300.0
482.0,4.0,5.0959,78800.0
483.0,4.0,5.0959,78300.0
484.0,0.0,6.4008,79300.0
485.0,1.0,6.2363,80200.0
486.0,1.0,0.7781,81100.0
487.0,5.0,0.7781,80600.0
488.0,0.0,8.158,81600.0
489.0,1.0,6.31,82500.0
490.0,1.0,5.3926,83400.0
491.0,5.0,5.3926,82900.0
492.0,5.0,5.3926,82400.0
493.0,0.0,6.9144,83400.0
494.0,0.0,5.5494,84400.0
495.0,0.0,1.561,85400.0
496.0,4.0,1.561,84900.0
497.0,4.0,1.561,84400.0
498.0,0.0,5.6673,85400.0
499.0,0.0,7.3229,86400.0
500.0,0.0,4.6464,87400.0
501.0,4.0,4.6464,86900.0
502.0,4.0,4.6464,86400.0
503.0,0.0,6.6442,87400.0
504.0,1.0,4.8795,88300.0
505.0,5.0,4.8795,87800.0
506.0,0.0,7.0024,88800.0
507.0,0.0,5.9018,89800.0
508.0,0.0,6.4755,90800.0
509.0,0.0,6.0388,91800.0
510.0,1.0,4.99,92700.0
511.0,5.0,4.99,92200.0
512.0,5.0,4.99,91700.0
513.0,5.0,4.99,91200.0
514.0,5.0,4.99,90700.0
515.0,0.0,6.3044,91700.0
516.0,0.0,5.908,92700.0
517.0,1.0,5.0907,93600.0
518.0,5.0,5.0907,93100.0
519.0,5.0,5.0907,92600.0
520.0,5.0,5.0907,92100.0
521.0,5.0,5.0907,91600.0
522.0,0.0,6.7783,92600.0
523.0,0.0,5.4927,93600.0
524.0,4.0,5.4927,93100.0
525.0,4.0,5.4927,92600.0
526.0,4.0,5.4927,92100.0
527.0,4.0,5.4927,91600.0
528.0,4.0,5.4927,91100.0
529.0,0.0,5.3269,92100.0
530.0,4.0,5.3269,91600.0
531.0,4.0,5.3269,91100.0
532.0,4.0,5.3269,90600.0
533.0,4.0,5.3269,90100.0
534.0,4.0,5.3269,89600.0
535.0,0.0,7.7749,90600.0
536.0,0.0,7.0962,91600.0
537.0,0.0,5.6786,92600.0
538.0,0.0,7.1418,93600.0
539.0,0.0,5.0696,94600.0
540.0,4.0,5.0696,94100.0
541.0,4.0,5.0696,93600.0
542.0,0.0,6.1088,94600.0
543.0,1.0,5.0309,95500.0
544.0,5.0,5.0309,95000.0
545.0,0.0,7.4846,96000.0
546.0,0.0,6.5074,97000.0
547.0,1.0,4.9486,97900.0
548.0,5.0,4.9486,97400.0
549.0,0.0,7.2182,98400.0
550.0,1.0,6.2844,99300.0
551.0,2.0,6.2051,100100.0
552.0,2.0,5.289,100900.0
553.0,6.0,5.289,100400.0
554.0,6.0,5.289,99900.0
555.0,6.0,5.289,99400.0
556.0,6.0,5.289,98900.0
557.0,6.0,5.289,98400.0
558.0,6.0,5.289,97900.0
559.0,1.0,5.7542,98800.0
560.0,1.0,5.4498,99700.0
561.0,5.0,5.4498,99200.0
562.0,0.0,7.3663,100200.0
563.0,0.0,6.7109,101200.0
564.0,0.0,6.3735,102200.0
565.0,1.0,5.9351,103100.0
566.0,1.0,4.7214,104000.0
567.0,5.0,4.7214,103500.0
568.0,5.0,4.7214,103000.0
569.0,0.0,6.2079,104000.0
570.0,0.0,5.4918,105000.0
571.0,4.0,5.4918,104500.0
572.0,4.0,5.4918,104000.0
573.0,4.0,5.4918,103500.0
574.0,0.0,6.1675,104500.0
575.0,0.0,7.1971,105500.0
576.0,0.0,5.2008,106500.0
577.0,4.0,5.2008,106000.0
578.0,0.0,7.5244,107000.0
579.0,0.0,6.1796,108000.0
580.0,0.0,5.1601,109000.0
581.0,4.0,5.1601,108500.0
582.0,0.0,6.1031,109500.0
583.0,0.0,3.4661,110500.0
584.0,4.0,3.4661,110000.0
585.0,0.0,6.4871,111000.0
586.0,0.0,6.2668,112000.0
587.0,0.0,5.4812,113000.0
588.0,4.0,5.4812,112500.0
589.0,0.0,7.007,113500.0
590.0,0.0,6.1893,114500.0
591.0,0.0,6.0886,115500.0
592.0,1.0,5.7224,116400.0
593.0,2.0,5.2913,117200.0
594.0,6.0,5.2913,116700.0
595.0,6.0,5.2913,116200.0
596.0,6.0,5.2913,115700.0
597.0,1.0,6.3967,116600.0
598.0,1.0,5.8541,117500.0
599.0,1.0,5.1458,118400.0
600.0,5.0,5.1458,117900.0
601.0,5.0,5.1458,117400.0
602.0,5.0,5.1458,116900.0
603.0,5.0,5.1458,116400.0
604.0,0.0,4.0113,117400.0
605.0,4.0,4.0113,116900.0
606.0,4.0,4.0113,116400.0
607.0,0.0,7.6694,117400.0
608.0,0.0,7.5441,118400.0
609.0,0.0,6.1739,119400.0
610.0,1.0,5.2214,120300.0
611.0,5.0,5.2214,119800.0
612.0,5.0,5.2214,119300.0
613.0,5.0,5.2214,118800.0
614.0,5.0,5.2214,118300.0
615.0,0.0,7.9818,119300.0
616.0,0.0,5.7935,120300.0
617.0,1.0,5.5501,121200.0
618.0,1.0,4.1074,122100.0
619.0,5.0,4.1074,121600.0
620.0,5.0,4.1074,121100.0
621.0,0.0,5.2982,122100.0
622.0,4.0,5.2982,121600.0
623.0,0.0,4.6787,122600.0
624.0,4.0,4.6787,122100.0
625.0,0.0,8.49,123100.0
626.0,1.0,7.723,124000.0
627.0,9.0,7.723,123000.0
628.0,9.0,7.723,122000.0
629.0,9.0,7.723,121000.0
630.0,0.0,10.8858,122000.0
631.0,0.0,9.6862,123000.0
632.0,0.0,8.8455,124000.0
633.0,0.0,8.1333,125000.0
634.0,0.0,6.9122,126000.0
635.0,0.0,6.829,127000.0
636.0,0.0,6.9299,128000.0
637.0,0.0,1.535,129000.0
638.0,4.0,1.535,128500.0
639.0,0.0,7.7111,129500.0
640.0,0.0,7.7263,130500.0
641.0,0.0,5.2776,131500.0
642.0,4.0,5.2776,131000.0
643.0,0.0,5.8492,132000.0
644.0,1.0,6.9335,132900.0
645.0,1.0,5.7445,133800.0
646.0,1.0,5.112,134700.0
647.0,5.0,5.112,134200.0
648.0,5.0,5.112,133700.0
649.0,5.0,5.112,133200.0
650.0,0.0,3.3726,134200.0
651.0,4.0,3.3726,133700.0
652.0,4.0,3.3726,133200.0
653.0,4.0,3.3726,132700.0
654.0,4.0,3.3726,132200.0
655.0,4.0,3.3726,131700.0
656.0,0.0,6.9476,132700.0
657.0,1.0,6.4431,133600.0
658.0,1.0,6.6879,134500.0
659.0,1.0,5.5046,135400.0
660.0,1.0,4.9095,136300.0
