Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.8321,0.0
2.0,1.0,9.7381,900.0
3.0,1.0,8.8565,1800.0
4.0,1.0,8.0982,2700.0
5.0,1.0,7.2167,3600.0
6.0,1.0,6.1847,4500.0
7.0,2.0,5.0788,5300.0
8.0,6.0,5.0788,4800.0
9.0,6.0,5.0788,4300.0
10.0,6.0,5.0788,3800.0
11.0,6.0,5.0788,3300.0
12.0,1.0,6.8506,4200.0
13.0,2.0,8.202,5000.0
14.0,2.0,7.6596,5800.0
15.0,2.0,6.0595,6600.0
16.0,2.0,5.8835,7400.0
17.0,3.0,3.6035,7900.0
18.0,7.0,3.6035,7400.0
19.0,7.0,3.6035,6900.0
20.0,2.0,6.5781,7700.0
21.0,3.0,5.5483,8200.0
22.0,3.0,6.3471,8700.0
23.0,8.0,6.3471,5700.0
24.0,8.0,6.3471,2700.0
25.0,8.0,6.3471,-300.0
26.0,8.0,6.3471,-3300.0
27.0,8.0,6.3471,-6300.0
28.0,8.0,6.3471,-9300.0
29.0,8.0,6.3471,-12300.0
30.0,8.0,6.3471,-15300.0
31.0,0.0,10.7044,-14300.0
32.0,1.0,10.1205,-13400.0
33.0,1.0,8.9681,-12500.0
34.0,2.0,9.4086,-11700.0
35.0,2.0,6.6473,-10900.0
36.0,2.0,6.3216,-10100.0
37.0,2.0,5.389,-9300.0
38.0,6.0,5.389,-9800.0
39.0,1.0,8.7905,-8900.0
40.0,1.0,7.5661,-8000.0
41.0,1.0,5.3955,-7100.0
42.0,5.0,5.3955,-7600.0
43.0,0.0,8.4172,-6600.0
44.0,0.0,8.6319,-5600.0
45.0,1.0,6.1361,-4700.0
46.0,1.0,7.648,-3800.0
47.0,1.0,6.8739,-2900.0
48.0,1.0,5.6713,-2000.0
49.0,1.0,5.7611,-1100.0
50.0,1.0,4.9325,-200.0
51.0,5.0,4.9325,-700.0
52.0,0.0,3.6616,300.0
53.0,4.0,3.6616,-200.0
54.0,4.0,3.6616,-700.0
55.0,0.0,6.9429,300.0
56.0,0.0,7.369,1300.0
57.0,0.0,7.0588,2300.0
58.0,1.0,5.8583,3200.0
59.0,2.0,5.0098,4000.0
60.0,6.0,5.0098,3500.0
61.0,6.0,5.0098,3000.0
62.0,1.0,7.1802,3900.0
63.0,1.0,6.7691,4800.0
64.0,1.0,6.1912,5700.0
65.0,1.0,4.9762,6600.0
66.0,5.0,4.9762,6100.0
67.0,5.0,4.9762,5600.0
68.0,5.0,4.9762,5100.0
69.0,0.0,6.4941,6100.0
70.0,0.0,6.4354,7100.0
71.0,0.0,5.6323,8100.0
72.0,1.0,4.7364,9000.0
73.0,5.0,4.7364,8500.0
74.0,0.0,7.1226,9500.0
75.0,0.0,5.7103,10500.0
76.0,0.0,5.8039,11500.0
77.0,0.0,6.658,12500.0
78.0,1.0,5.0605,13400.0
79.0,5.0,5.0605,12900.0
80.0,5.0,5.0605,12400.0
81.0,0.0,6.7069,13400.0
82.0,0.0,5.7627,14400.0
83.0,0.0,5.7818,15400.0
84.0,1.0,5.0381,16300.0
85.0,5.0,5.0381,15800.0
86.0,0.0,6.7216,16800.0
87.0,0.0,3.9867,17800.0
88.0,4.0,3.9867,17300.0
89.0,0.0,8.1949,18300.0
90.0,1.0,7.2918,19200.0
91.0,1.0,2.8357,20100.0
92.0,5.0,2.8357,19600.0
93.0,0.0,9.3826,20600.0
94.0,0.0,7.6743,21600.0
95.0,1.0,6.416,22500.0
96.0,1.0,5.9114,23400.0
97.0,1.0,6.8039,24300.0
98.0,1.0,5.1946,25200.0
99.0,5.0,5.1946,24700.0
100.0,0.0,6.6379,25700.0
101.0,1.0,5.7597,26600.0
102.0,1.0,6.6364,27500.0
103.0,1.0,5.6656,28400.0
104.0,1.0,5.0514,29300.0
105.0,5.0,5.0514,28800.0
106.0,0.0,6.1407,29800.0
107.0,0.0,7.8474,30800.0
108.0,1.0,5.4401,31700.0
109.0,5.0,5.4401,31200.0
110.0,0.0,5.4656,32200.0
111.0,4.0,5.4656,31700.0
112.0,4.0,5.4656,31200.0
113.0,4.0,5.4656,30700.0
114.0,0.0,9.763,31700.0
115.0,0.0,9.0837,32700.0
116.0,0.0,8.6245,33700.0
117.0,0.0,7.0085,34700.0
118.0,0.0,7.1793,35700.0
119.0,1.0,5.9323,36600.0
120.0,1.0,1.5376,37500.0
121.0,5.0,1.5376,37000.0
122.0,0.0,7.7131,38000.0
123.0,0.0,6.7433,39000.0
124.0,1.0,6.5457,39900.0
125.0,1.0,4.879,40800.0
126.0,5.0,4.879,40300.0
127.0,5.0,4.879,39800.0
128.0,5.0,4.879,39300.0
129.0,5.0,4.879,38800.0
130.0,5.0,4.879,38300.0
131.0,0.0,8.0738,39300.0
132.0,0.0,5.2544,40300.0
133.0,4.0,5.2544,39800.0
134.0,4.0,5.2544,39300.0
135.0,0.0,9.7104,40300.0
136.0,0.0,7.8295,41300.0
137.0,1.0,6.4481,42200.0
138.0,1.0,5.4872,43100.0
139.0,5.0,5.4872,42600.0
140.0,0.0,8.8639,43600.0
141.0,9.0,8.8639,42600.0
142.0,9.0,8.8639,41600.0
143.0,9.0,8.8639,40600.0
144.0,9.0,8.8639,39600.0
145.0,9.0,8.8639,38600.0
146.0,9.0,8.8639,37600.0
147.0,9.0,8.8639,36600.0
148.0,9.0,8.8639,35600.0
149.0,9.0,8.8639,34600.0
150.0,9.0,8.8639,33600.0
151.0,0.0,11.9982,34600.0
152.0,0.0,9.8292,35600.0
153.0,0.0,8.5285,36600.0
154.0,0.0,7.614,37600.0
155.0,0.0,6.7602,38600.0
156.0,0.0,5.7456,39600.0
157.0,0.0,5.4833,40600.0
158.0,4.0,5.4833,40100.0
159.0,0.0,8.6358,41100.0
160.0,1.0,6.5567,42000.0
161.0,1.0,4.6467,42900.0
162.0,5.0,4.6467,42400.0
163.0,5.0,4.6467,41900.0
164.0,5.0,4.6467,41400.0
165.0,0.0,8.5405,42400.0
166.0,0.0,7.8574,43400.0
167.0,1.0,7.2304,44300.0
168.0,1.0,6.001,45200.0
169.0,2.0,5.7532,46000.0
170.0,2.0,5.1799,46800.0
171.0,6.0,5.1799,46300.0
172.0,1.0,3.1181,47200.0
173.0,5.0,3.1181,46700.0
174.0,0.0,9.4479,47700.0
175.0,1.0,8.1211,48600.0
176.0,1.0,7.7988,49500.0
177.0,1.0,5.7426,50400.0
178.0,1.0,6.0171,51300.0
179.0,2.0,4.6865,52100.0
180.0,6.0,4.6865,51600.0
181.0,1.0,7.3422,52500.0
182.0,1.0,7.7797,53400.0
183.0,1.0,3.1762,54300.0
184.0,5.0,3.1762,53800.0
185.0,5.0,3.1762,53300.0
186.0,5.0,3.1762,52800.0
187.0,0.0,9.1003,53800.0
188.0,0.0,8.3793,54800.0
189.0,1.0,7.5343,55700.0
190.0,1.0,6.6067,56600.0
191.0,1.0,5.8313,57500.0
192.0,2.0,4.5672,58300.0
193.0,6.0,4.5672,57800.0
194.0,6.0,4.5672,57300.0
195.0,6.0,4.5672,56800.0
196.0,1.0,6.1548,57700.0
197.0,1.0,5.7932,58600.0
198.0,1.0,6.4977,59500.0
199.0,2.0,5.4281,60300.0
200.0,6.0,5.4281,59800.0
201.0,1.0,7.9182,60700.0
202.0,2.0,3.2322,61500.0
203.0,6.0,3.2322,61000.0
204.0,6.0,3.2322,60500.0
205.0,1.0,8.666,61400.0
206.0,1.0,8.731,62300.0
207.0,1.0,6.2702,63200.0
208.0,1.0,6.7414,64100.0
209.0,2.0,5.2959,64900.0
210.0,6.0,5.2959,64400.0
211.0,6.0,5.2959,63900.0
212.0,1.0,9.2502,64800.0
213.0,1.0,7.7808,65700.0
214.0,1.0,5.8324,66600.0
215.0,1.0,6.6016,67500.0
216.0,1.0,5.2486,68400.0
217.0,5.0,5.2486,67900.0
218.0,0.0,8.0751,68900.0
219.0,0.0,6.8193,69900.0
220.0,1.0,5.5145,70800.0
221.0,1.0,5.828,71700.0
222.0,1.0,5.2812,72600.0
223.0,5.0,5.2812,72100.0
224.0,0.0,6.2455,73100.0
225.0,1.0,5.6185,74000.0
226.0,1.0,5.3824,74900.0
227.0,5.0,5.3824,74400.0
228.0,5.0,5.3824,73900.0
229.0,5.0,5.3824,73400.0
230.0,0.0,6.0343,74400.0
231.0,0.0,7.4967,75400.0
232.0,0.0,5.5238,76400.0
233.0,1.0,6.487,77300.0
