Timestep,State,Current RUL,Cummulative Reward
1.0,0.0,10.8321,0.0
2.0,1.0,9.7381,900.0
3.0,1.0,8.8565,1800.0
4.0,2.0,7.3198,2600.0
5.0,2.0,8.202,3400.0
6.0,2.0,7.6596,4200.0
7.0,3.0,3.7797,4700.0
8.0,7.0,3.7797,4200.0
9.0,7.0,3.7797,3700.0
10.0,2.0,8.4582,4500.0
11.0,2.0,7.701,5300.0
12.0,2.0,6.5781,6100.0
13.0,2.0,7.2845,6900.0
14.0,3.0,4.8497,7400.0
15.0,7.0,4.8497,6900.0
16.0,7.0,4.8497,6400.0
17.0,7.0,4.8497,5900.0
18.0,7.0,4.8497,5400.0
19.0,7.0,4.8497,4900.0
20.0,7.0,4.8497,4400.0
21.0,7.0,4.8497,3900.0
22.0,2.0,6.6473,4700.0
23.0,2.0,6.3216,5500.0
24.0,3.0,7.0546,6000.0
25.0,8.0,7.0546,3000.0
26.0,0.0,10.7044,4000.0
27.0,0.0,9.5247,5000.0
28.0,0.0,9.1779,6000.0
29.0,1.0,8.0982,6900.0
30.0,1.0,7.2167,7800.0
31.0,1.0,6.1847,8700.0
32.0,1.0,4.8797,9600.0
33.0,5.0,4.8797,9100.0
34.0,0.0,7.3113,10100.0
35.0,0.0,5.5924,11100.0
36.0,1.0,8.528,12000.0
37.0,1.0,5.8935,12900.0
38.0,2.0,5.0887,13700.0
39.0,6.0,5.0887,13200.0
40.0,6.0,5.0887,12700.0
41.0,1.0,8.1112,13600.0
42.0,1.0,6.9089,14500.0
43.0,1.0,5.1949,15400.0
44.0,5.0,5.1949,14900.0
45.0,5.0,5.1949,14400.0
46.0,5.0,5.1949,13900.0
47.0,5.0,5.1949,13400.0
48.0,0.0,8.168,14400.0
49.0,1.0,6.1361,15300.0
50.0,1.0,7.648,16200.0
51.0,2.0,5.3602,17000.0
52.0,9.0,5.3602,16000.0
53.0,9.0,5.3602,15000.0
54.0,9.0,5.3602,14000.0
55.0,9.0,5.3602,13000.0
56.0,9.0,5.3602,12000.0
57.0,9.0,5.3602,11000.0
58.0,9.0,5.3602,10000.0
59.0,0.0,10.7279,11000.0
60.0,0.0,10.6237,12000.0
61.0,0.0,8.8423,13000.0
62.0,0.0,7.9317,14000.0
63.0,0.0,7.1226,15000.0
64.0,1.0,7.6487,15900.0
65.0,1.0,6.3409,16800.0
66.0,2.0,5.2942,17600.0
67.0,6.0,5.2942,17100.0
68.0,6.0,5.2942,16600.0
69.0,6.0,5.2942,16100.0
70.0,1.0,8.3616,17000.0
71.0,1.0,6.9009,17900.0
72.0,1.0,5.8583,18800.0
73.0,1.0,5.5597,19700.0
74.0,1.0,5.1479,20600.0
75.0,5.0,5.1479,20100.0
76.0,5.0,5.1479,19600.0
77.0,0.0,5.7103,20600.0
78.0,1.0,6.1912,21500.0
79.0,2.0,5.1799,22300.0
80.0,6.0,5.1799,21800.0
81.0,1.0,6.1555,22700.0
82.0,1.0,4.3889,23600.0
83.0,5.0,4.3889,23100.0
84.0,5.0,4.3889,22600.0
85.0,5.0,4.3889,22100.0
86.0,5.0,4.3889,21600.0
87.0,5.0,4.3889,21100.0
88.0,0.0,8.7943,22100.0
89.0,0.0,9.4388,23100.0
90.0,0.0,7.5263,24100.0
91.0,0.0,6.1697,25100.0
92.0,0.0,6.2368,26100.0
93.0,0.0,5.7646,27100.0
94.0,0.0,0.7175,28100.0
95.0,4.0,0.7175,27600.0
96.0,4.0,0.7175,27100.0
97.0,0.0,6.6432,28100.0
98.0,0.0,3.6156,29100.0
99.0,4.0,3.6156,28600.0
100.0,4.0,3.6156,28100.0
101.0,0.0,7.6743,29100.0
102.0,1.0,7.0999,30000.0
103.0,2.0,4.9046,30800.0
104.0,6.0,4.9046,30300.0
105.0,6.0,4.9046,29800.0
106.0,1.0,8.853,30700.0
107.0,1.0,8.1623,31600.0
108.0,2.0,5.5083,32400.0
109.0,2.0,6.235,33200.0
110.0,2.0,2.073,34000.0
111.0,6.0,2.073,33500.0
112.0,6.0,2.073,33000.0
113.0,1.0,5.1116,33900.0
114.0,5.0,5.1116,33400.0
115.0,0.0,10.5145,34400.0
116.0,1.0,9.5092,35300.0
117.0,2.0,8.467,36100.0
118.0,2.0,8.3688,36900.0
119.0,3.0,6.7165,37400.0
120.0,3.0,2.5772,37900.0
121.0,7.0,2.5772,37400.0
122.0,7.0,2.5772,36900.0
123.0,7.0,2.5772,36400.0
124.0,2.0,8.7136,37200.0
125.0,2.0,7.4355,38000.0
126.0,2.0,6.3186,38800.0
127.0,2.0,6.8523,39600.0
128.0,2.0,5.8058,40400.0
129.0,2.0,5.8424,41200.0
130.0,3.0,0.2396,41700.0
131.0,7.0,0.2396,41200.0
132.0,7.0,0.2396,40700.0
133.0,2.0,5.7234,41500.0
134.0,2.0,6.2101,42300.0
135.0,2.0,5.5371,43100.0
136.0,2.0,5.0378,43900.0
137.0,6.0,5.0378,43400.0
138.0,6.0,5.0378,42900.0
139.0,1.0,5.9114,43800.0
140.0,1.0,6.8039,44700.0
141.0,1.0,5.1946,45600.0
142.0,5.0,5.1946,45100.0
143.0,0.0,6.7658,46100.0
144.0,0.0,8.8191,47100.0
145.0,0.0,4.6925,48100.0
146.0,4.0,4.6925,47600.0
147.0,4.0,4.6925,47100.0
148.0,4.0,4.6925,46600.0
149.0,0.0,8.57,47600.0
150.0,1.0,6.5224,48500.0
151.0,2.0,5.1562,49300.0
152.0,6.0,5.1562,48800.0
153.0,1.0,9.0717,49700.0
154.0,1.0,8.3346,50600.0
155.0,1.0,7.0909,51500.0
156.0,1.0,6.7443,52400.0
157.0,2.0,5.5302,53200.0
158.0,3.0,1.4428,53700.0
159.0,7.0,1.4428,53200.0
160.0,2.0,7.4955,54000.0
161.0,2.0,5.638,54800.0
162.0,2.0,4.8747,55600.0
163.0,6.0,4.8747,55100.0
164.0,1.0,7.6306,56000.0
165.0,1.0,3.2,56900.0
166.0,5.0,3.2,56400.0
167.0,0.0,9.8632,57400.0
168.0,1.0,8.9299,58300.0
169.0,1.0,7.3098,59200.0
170.0,1.0,6.4481,60100.0
171.0,2.0,5.9468,60900.0
172.0,2.0,5.7429,61700.0
173.0,2.0,6.6937,62500.0
174.0,2.0,4.8851,63300.0
175.0,6.0,4.8851,62800.0
176.0,1.0,5.4872,63700.0
177.0,9.0,5.4872,62700.0
178.0,9.0,5.4872,61700.0
179.0,9.0,5.4872,60700.0
180.0,9.0,5.4872,59700.0
181.0,9.0,5.4872,58700.0
182.0,0.0,10.8071,59700.0
183.0,0.0,9.5924,60700.0
184.0,0.0,9.3108,61700.0
185.0,0.0,8.3029,62700.0
186.0,0.0,7.4806,63700.0
187.0,0.0,7.2507,64700.0
188.0,0.0,5.1108,65700.0
189.0,4.0,5.1108,65200.0
190.0,4.0,5.1108,64700.0
191.0,0.0,9.5506,65700.0
192.0,0.0,6.5292,66700.0
193.0,0.0,6.1974,67700.0
194.0,0.0,3.325,68700.0
195.0,4.0,3.325,68200.0
196.0,4.0,3.325,67700.0
197.0,4.0,3.325,67200.0
198.0,0.0,8.2873,68200.0
199.0,0.0,6.3421,69200.0
200.0,1.0,5.7852,70100.0
201.0,1.0,4.5048,71000.0
202.0,5.0,4.5048,70500.0
203.0,0.0,7.614,71500.0
204.0,1.0,7.2304,72400.0
205.0,1.0,6.001,73300.0
206.0,1.0,1.7572,74200.0
207.0,5.0,1.7572,73700.0
208.0,0.0,7.7617,74700.0
209.0,0.0,6.3186,75700.0
210.0,0.0,5.8246,76700.0
211.0,1.0,4.6187,77600.0
212.0,5.0,4.6187,77100.0
213.0,5.0,4.6187,76600.0
214.0,5.0,4.6187,76100.0
215.0,5.0,4.6187,75600.0
216.0,5.0,4.6187,75100.0
217.0,0.0,8.6358,76100.0
218.0,0.0,6.5557,77100.0
219.0,0.0,6.7714,78100.0
220.0,1.0,5.7205,79000.0
221.0,9.0,5.7205,78000.0
222.0,0.0,10.6075,79000.0
223.0,0.0,9.8081,80000.0
224.0,1.0,7.944,80900.0
225.0,2.0,8.0884,81700.0
226.0,2.0,6.678,82500.0
227.0,2.0,5.7964,83300.0
228.0,2.0,5.689,84100.0
229.0,2.0,5.6116,84900.0
230.0,3.0,4.5814,85400.0
231.0,7.0,4.5814,84900.0
232.0,7.0,4.5814,84400.0
233.0,2.0,6.3567,85200.0
234.0,2.0,2.1919,86000.0
